student,exams
9344dc31f8d01c254cad93b6a640794be378ee6a8797d590b8ce110cc36a3395,"['1-9365', 'MLG53', '1-8754']"
934691b357a96c94c5d6ff42b60f3a4491e79fd8d7eeb4978d3c35779c5ee8e3,"['1-0708', '1-1530', 'MLG13', '1-3186']"
93509f11338427c3d3cd93f7961e3b4b3a46ab8b9c45e209fa607e52fc9329a9,"['MLG47', 'MLG48', '1-8628']"
9353e8e850a7f6ab7f1cc188ef9b3152e91f42bf32918ef4b342611c06289172,"['1-8949', 'MLG03', '1-3186', '1-3152']"
9359059517d8979bbbeaa268e39b194ff331dec2d00ef0838f567e5dc7f4e483,"['1-18816', '1-8729', '1-19108']"
9359b080c006f8415f22f297bf4f2cc23398bf7075fdfaa1e8e366a7dad605f6,"['1-3186', 'MLG02']"
9360a69f222dee057af2a669aa9d94cee62370695001a0be7320ee82c5713c61,['1-3491']
936cca45832d03a59ba16a6204dc07828e766dc01c98bbfb96e467ac8e2d78e8,"['MLG57', '1-8613']"
936ddd6aa90fd61def67be8ef7b2e0bcf3ec1c87ef303104a8f3505a31afdebd,"['1-3047', '1-8057', '1-18507']"
9372652a710f543d7bdbe47ae8f3882585817f986f6b4001a4237957cb8b43dc,"['1-0983', '1-3246']"
93739a934e4d2a619da397a76550a3c37cf9bd45c9f0e32562ffa40e98aa7d43,"['1-1136', 'MLG52', 'MLG50']"
937a2660eb0e5ea5a8fd881194cf07456db74b4389ff94f2bf5b3b9ebee4c599,"['1-1636', '1-7306', '1-2083', '1-7057', '1-1763']"
937f3577820fe217af8b4e0559c818a8a588bb5ae6e6810e33cf94c1f2f4a994,['1-3491']
9381a91d37da008a7ee8d34ecb4a5724e2c441eee3c7e181373658b2127eb045,"['1-1466', '1-7453', '1-7456', '1-6591', '1-7301']"
9389558dab7970ed1b6dedf3ddc4bb30304aaae436f3af7e29945e8a9092643e,['1-5899']
938a7e921649d262c62218ee7288f8a0a4fe2b1df465b05386d0456e68920893,['1-1166']
938a867199958adbc0b44de3493117b46fa0581a8bf3041324c1d91bdba37e26,"['1-8165', 'MLG02', '1-3186']"
938b1d081eb10ce24c21a994a720e3615cde4336458929ef41c3b10747ad0068,['1-7564']
938b598cab4d1e38af66828559d6779024ec3108f0de9e9a3b11cebd87afd409,"['1-9260', 'MLG14', 'MLG45']"
938e2b7d3a192ecfe61d5d0018208d6da5554075695347e1b52175580822e9b7,"['1-5635', '1-7462']"
939143fbc55b61fd802e553ced9a4c1fecace632d27a7b35770b3be48e461acc,"['1-3174', '1-8753', '1-8753', '1-8611']"
9393fa8ead8851b7b081deb610c1b3f0e1db39bceed3a71c4c5c8bd79102f417,"['1-7172', '1-3047']"
9396e84885aad63cc8c38968a5e9a524c7e7e9258107cf7a1b73720b4b6c3418,['1-7971']
939b0c2e5ab77d36a81299bfa60abc086206355a7a0aacc4acada16175fb14d1,['1-7946']
939b5610267c437000a138e294aa6699701ecf5f480dad5c2b62e614727c145a,['1-9341']
93a0e2c4f5fc7faf733968362dbe4b906f43ec3106399f810a1f118a08d6db5b,"['1-1530', '1-8368', '1-9340', '1-6957']"
93a28d4d13dcdf67922f89fba4d0fdf762cf169e808901b8adc9cff6ebc2749b,"['1-7081', '1-7172', '1-3051', '1-3056']"
93a7c25fdc6cd2f766fcc3a7ec348473657e3a4ea16220017c5feb7bc83ce166,"['1-8864', 'MLG61', 'MLG06', 'MLG12']"
93a88313185a57049e9efdf15a9df1d1599b6d7eeaa4be3b791a0446e014b09d,"['1-0916', '1-8611']"
93aa2a7e8c08b3867730ea3b43db8ff7b6aacc906f3c950c2c09c12ff4926508,['1-2272']
93adac8e88b8461a93121407e7805ece0e360f5e28ad51e65b9f27f378e15385,"['1-1633', '1-3047', '1-3216']"
93b30af9e4376f558e6661df2f450ca421d52b7d239e91b319ae877c1b610420,"['1-8916', '1-18973']"
93b375366ace2d76c3f60aba4426a78d442c1743a42bcba930af121225edf6b5,"['MLG47', 'MLG48', '1-8629']"
93b4f6f247330fb8708167972ffb61c5c0486af5a1a9231bb451741ebd0829a4,"['1-9643', '1-11189']"
93b51bfcf8094d6757202bb8fd2c04bfa78c676ede08468dc22a254a6b2294f3,"['1-7462', '1-7547', '1-6953']"
93bab53b0e08c77ac3bcbbac56bdc924fee752c327f5f9441b31ff0eea51fdcf,"['1-3523', 'MLG06', 'MLG11']"
93bbe83968bae9100bd786383648aa95f292e79976c66e52438442d9448da019,"['1-1530', '1-3246', '1-5899']"
93bbea5ae1bc5d0ec1b959880276bc20ed501127e9284edd86dabdb4d3bc8dba,"['1-1099', '1-7518']"
93bf8657526ba8062dcc9be4505735dff0110cba1ab5082b0383b6c050412779,"['1-0708', '1-19121']"
93c4b1f37657b2c3f9f84b219c3a3391e394a1ed55779c95a5ac2a49bed68128,"['1-1633', '1-10294', '1-6678']"
93c7061c051abd34c82d47028365440a4d0624715f2ebd0bc94c20d3875a4df3,"['1-0429', '1-0708', '1-1466']"
93c7596335fd6de9b70159395b6fa3acad1e2088283921fe069dc6230bc24d24,"['1-3523', 'MLG11']"
93c9329f6f2afe8625da5baf8be0d6f4eb61061be602dcae30e8621333fb94cf,"['1-7172', '1-8062', '1-8044']"
93d101a5a5f00c6c906a66fec2145f0e723b48681bbc774fd46fa71140988565,"['1-7390', '1-9114']"
93d12ed7bc311132b95fe62ad4df7a536cecc9b8238505640266517a2332a6db,"['1-6199', '1-9287', '1-19859', '1-1047']"
93d15f64cdd89f55a15c2b40a6edae89e79fd9816371cba3024d864e4b009a29,['1-1047']
93d1d5276ba710e4c290c4e4b450324b2edeed35ffc24607f95a3a81a7287623,"['1-1530', '1-7721', '1-1035', '1-7971']"
93de438cfd75dfd0495c969e66e9c03ec8159dffe4d95fa6b3970e3c71d51cab,"['MLG67', '1-3246', 'MLG53']"
93e0c320feb7904a2f1a76882f3a51bc87ed49477d747dd9033c3257d19800f3,"['1-7899', '1-7901', '1-1166']"
93e1cbeeda90cbc12ecb6b3be9576b999129260db9f083c03cf97844b9de2389,"['1-2292', 'MLG70', 'MLG64', 'MLG14']"
93eca2382ba508ec3cd9d5ff575184f10e232b36e59b903eb11075bfa016adc3,"['1-7900', '1-9114']"
93ecf56f76ac47aed529533debf767c915e938c6d0a94af30ad5849b8d5fa430,"['1-2485', '1-2829']"
93ed6995ec926f5e232257e9f5177a7cc15589f82c79e5198c9f343edbbb997b,"['MLG03', '1-8666', '1-3152', 'MLG53']"
93f025dedb60e88402d9d640d01ada8c865e19937450141742ad5cdf015665fc,"['1-6249', '1-3047']"
93f03c876d3096b0dd73beedf6c681ae67715133072df8745fe9d2c52f5a90d4,"['1-18045', '1-19755']"
93f170324374d280dc49b291ea592335c663b3b297801bd9363b0b0ee970e1f7,['1-1099']
93f19c7ce9a71d94d5708ec654ef6fbba423e6588c6cb5ac2796a9f42232dc20,"['1-6568', '1-3026', 'MLG15']"
93f2ad692005268d0ed24f60862663be16dccf0556dc380d4f2f59467e19ec9a,"['1-3174', '1-5635', '1-7172', '1-9100', '1-6957']"
93fa463d3f8121e7223be33696796b04f9c2f9f1e40a5f2a37e3eac042b66442,['1-7306']
940202e6d1b9f943640dc1d411c4b76e1d2534b9a3d7c85fc5da8e49b8638d4d,"['1-6569', '1-3302', '1-6727']"
940356c7cb9316314345cd197d11b0ca0fab5dfffc718a8b94bb544b9056ce0d,"['1-0708', 'MLG66', 'MLG15', 'MLG03', '1-6568']"
9405989518c4a9f46a63ee07a2d6fa27761a89e674a53d82b06cc3ddea2f6261,['1-3489']
9408dcce4ac9ff4b8682bc5d732aa8c05402ec089d72071e911f1a4a5ae65a48,"['1-3026', '1-18507']"
9409e053b3f192dab8c95a302a3613724a0b5ee1bfabd64180a467c8e06b317e,"['1-9260', '1-9294', '1-6568', 'MLG15']"
941316a92bd00b88e701f4dc4cdb7c8674e81dced16ce51b83dfe76aef377879,"['1-9260', '1-3523', 'MLG11']"
9418d0750f8bac800f012d8e4249adb9bc03c73d1ea2dc29793e652b4b131a3d,"['1-3117', '1-4397']"
941ef27f6f592bcdfbfd33a879633d0ae70ba0cadf61fa81a31e51730def528f,"['1-0447', '1-2292', 'MLG15', 'MLG42']"
942085d6344837c19ddf6da1c171e0bd03c1e4b5479bae3ec54344c4a9293222,"['1-3152', 'MLG62', '1-1119']"
9424fdd9c0a9db8593be15032b0e94728e8599b5cfead74c1722b91d2787c167,['1-7575']
942590ca8d91700ffcb738ae1aef1424f1da6862becb4f9e4d1a599fb8d6fca5,"['1-0917', '1-9115', '1-1166']"
942c411be718191ba4fcaf6ef124575e9c7cd87ab7e9597fae329e7664c09f68,"['1-8718', '1-8630']"
942e822275ef0e7c237b785e93ed2e56659d684b7ed60ad7f8f5f695adaa732b,"['1-3523', 'MLG06', 'MLG11']"
942f03f8aa7741477043c392cb5d8677e17ab342eb6a52059192e99dfc4386f7,['1-3037']
942f11596d269d9dd63abe33b898b64afe2afeb7bfa557272c49f8c89776e75e,"['MLG67', 'MLG42']"
9431ad792de6fc664f1a053e3e01730a3d59a7ab30bd5062b61e75d4915e905e,"['1-5635', '1-8121', '1-3056', '1-8611', '1-5140']"
9433bbfa9325b75dce79b98adb527e412bd284cc4f671b4a48f399456488957f,"['1-5568', 'MLG14', '1-1176']"
9433f82a33c8ef652796085650dbda157a0e088d1a6040e55da3e176b56c38a8,"['MLG70', '1-9294', 'MLG15', 'MLG63']"
9439cdac3a330a56e5cbbaaf6d57540303b6aa643a6b14d3af313e3fe3c255b8,"['1-5642', '1-7462', '1-8567']"
943e5bd2030a478e0524b67660211be1c8d618eb4b20a3c193992c412b4fc5eb,['1-1099']
9442045e89b72fcf775c0bd47c0acfbc5f91e7716a9dcbcd2a09acbca6d592c1,['1-1530']
944698f7bee5292368319a650f4956b949ccf96b3b2dbd9deaea715a8d322fd0,"['1-7809', '1-9115', '1-19257', '1-19884']"
944e09694a7e329fa9008d3819ed491d238b6c9f88f832ca075ae24a788a8547,"['MLG67', '1-5314', '1-3216', '1-3037']"
944fb61d0c739aee79df4e9924ce13014241fe2086876064e1092947618a0d22,"['1-0916', '1-0918', '1-6511']"
9450d39b5845f1118adf81245bcdef055e849a5b29e0d4164af4b917aa57dc19,"['MLG53', '1-1887']"
9452e0dfc27aaf1320aeffecf56a23f6787f72bc22f28c4b09091084bc1d24d8,"['1-3037', '1-18045', 'MLG08']"
945585f1645284c104248680295d5c9af226cf27ae0b82ffada767fc9e9fbee2,"['MLG02', '1-6678', 'MLG11']"
94562157874edd4f87e47f8371175c7f50f370fe3456104f3e4260176deb0d7d,"['1-8949', '1-4397', '1-7522', '1-7733']"
94599dbf750efc81fdb41afebee2b1daacf90baf7730063c509b910ca258a625,"['1-5642', 'P1-0004', '1-19257']"
9460a14cf8074c7070faa129c8ca6856e4b2efc23eed80d5c3e81f99fc6848d4,"['1-1530', '1-8753', '1-9100', '1-9365', '1-8753', '1-3186']"
9462fa58533a3c80aa54f9d94aee3ec9fe2916ea529e82f53a44817d2fe460b6,"['1-2292', 'MLG15', '1-7038', '1-3026', 'MLG64']"
9464153ad5fb8bf48e4cfa9d0b05b044263169f06074ecd27f0ab67a56d3d599,['1-2083']
94675abb9a755133cd91387a5e254c3bebbe25216c9738b3bc5e3997e3ad125a,"['1-0708', '1-3037', 'MLG13']"
94679e199f585e34b831cd75a943ba1b46384854d937d15dbb3f457a1dd5a692,"['1-1530', '1-7425', '1-8497', '1-1035']"
94712b233331c5523076d107ce2fff70b96f4a0335841778d537b5fbb460aaa8,"['1-7720', '1-19851', '1-6957', '1-19257', '1-11523']"
947412ca46be72d8d4832c4c2cd080b09fd86a355bceb2db1735b31e2a8a19d4,"['MLG45', 'MLG12', 'MLG61']"
947851da39eb0d33d26438fba92b6900554f91ea981fa7fe045a53a4c748354b,"['1-2292', 'MLG70', 'MLG15', 'MLG63']"
947ada9e504fafeecccc9a87c2a8b1482f0659bb279051dfcbeab2debe3fadea,"['MLG70', '1-8702', '1-6727', 'MLG15']"
94846a2cb417b4da4ec45dce5e28e8e74283d1f7c8ac5224882ed7c7f176594e,"['1-3523', 'MLG12']"
9489636ffff99b236872f097adcadf9d16015287a1b8d2cddabb2b1a40aaf3e1,"['1-8567', '1-9340', '1-3356', '1-6957']"
948a797caf5b70d1ca844c22269cdd04212e5b467c652a51100d3a033fb3e61a,"['MLG02', 'MLG08']"
948b16972af766aab872d051bd32bb904521cf20950ba9be4b1c2fe011b08fae,['MLG57']
948ed64f34542031df93ed9c54cef6b48bb1ce7a078d7789139651eca177e774,"['1-0984', '1-7348', '1-3717']"
9494c28a7d99788f1be94839368df220182cb8656e9ecf3db4efe1e26ae59331,['MLG42']
949540632ad1f720f954d8a8967cd12ac0b6fcd7ed321dc537a985df18d5a9a8,"['1-8949', '1-3026']"
9496c898199b7d47b6dcc2873edac3514ec2a57f3250892c1a13f27886de660f,"['MLG32', '1-4397']"
949859a2e9850f79291a18b08b1dc597ca02f726f99dd876ea13de8a37e845ae,"['1-3693', '1-3152', '1-9365', 'MLG62']"
949a251da23e019c4513e31c1763fff64e8d42ff4392a2e2488e6c87c670fb90,"['MLG61', 'MLG02', 'MLG12']"
949d3bdd08c18516ea83bd42840c05f9be66405bd154746e8dbcddedc9309fa1,['MLG27']
949ee1790dcc631bc66a1e847855ab5b6d31fb8d9847f5c619934846d6aeb6cb,['1-8853']
94a1a841449aec213b38803a56e704554adcdda9364770571306c839b0efb134,"['1-8973', '1-12345', '1-17970']"
94a2593b09a2bf0232901be20801f628098adcebf7aff32928554ddd789e1453,['1-17979']
94a59e9ddea2bb23664862876b9f2fb5ff180fa1d259955bad973d748e7fb2d6,"['1-1152', '1-1687', 'MLG02', 'MLG08']"
94a881f621f21b3b2344d1938da57fb4885e01cb9a19ac4f8e14784ea6ec83e3,"['1-0916', '1-2272', '1-3472', 'MLG17']"
94a89a0ac579c04b776f4b974a868587913232e65736a0ab7a2332e67f2b4636,"['1-1530', '1-3026', '1-1687', '1-1887']"
94a8ed606a35d67132a51ba20c8905008f675c5682b4006210cf565268835177,['1-19133']
94ac24671682f4d4b651e205fc473606cc43037070c07a5f5f3dfa97646121e3,"['MLG67', '1-12345']"
94b387396022b53aa22d6c134d05b7611761025cebe19ee4c054032c06738450,"['1-9341', '1-2829', '1-2699']"
94b76e820f405f553c17b4f3415bd5bfc70efb1ce0cbe7534c53cd909befce24,"['1-3523', 'MLG06', 'MLG11']"
94bb31ff97ee3501d30fee8b813a703a7fc91c23b60590c2adf43d75b73a1f2b,"['1-5642', '1-9340', 'P1-0004', 'MLG64']"
94bc03c891886bcfab819f86160b8c7a6188372cd9bc2a02ab7b53c26f8cf806,"['1-5159', '1-8924', '1-3733', '1-11522']"
94bf6b9f9ab9caa2f4030b79e773005aa5bf35ae7857a14dd5379418905423b4,"['1-8228', '1-8567', 'MLG65']"
94bf77a1985b275dc68b1f60d324182019e4fad11dfc3809c9ce634bc7e6c34b,"['1-3693', '1-3477']"
94c11118e7a34f7195509f62646165f14321caa64221dfc3e9001633e6bb51b5,['1-18635']
94c8e4b8e092e007026da7d08549bfbd19c2a243c9934798da092262de29fe60,['1-7460']
94cb626d378cd3866b7c073014f36d02702152d588b885db28257784fb051dc1,"['1-1466', '1-20138']"
94cc129f1c0d791ad2d94a51211d3adc6de05da6a5e5cc08ed57297cd6f1571a,"['MLG73', 'MLG74', '1-1887']"
94ccab961d280bd1f067f81441fed01d34f50983b562db2d4c6b51c65e0476d9,"['1-8718', '1-1166', 'MLG53']"
94cdb66ed1510ead03c41dbc2647bda0287d55e55b846a8d75e6b762cdcc8ade,"['1-8165', 'MLG82', 'MLG02', '1-5228']"
94ce38bce6090b6a04ad8c51e04876e42301c056e2a4db0be8ae3c152ebc0ad1,"['1-0918', '1-5635', 'MLG63']"
94cfd4ea38eb82ff1bd3e11144b3ed2579d96dc65381e4f4c240e9253a64d507,"['1-3254', 'MLG30']"
94d29a7498777fb47bb69919923b487fd371feef1bed20696286e817516b8188,['1-3702']
94d894bb82e19102b6260ba54a7189c5dee95d33e4b6ea09db153ab7e41beab9,"['1-2272', '1-7462', '1-5655', 'MLG36']"
94e32d020a7df0f6a510e5475e8dc2d7989f68c05b59371607c044e0c5430c16,"['1-3037', 'MLG08']"
94e4486922db651193ee627d95c63cd98006ce411718d8d3f5aba7995a0bd3d8,"['1-6678', 'MLG02', 'MLG11']"
94e8cbf39ddfd151c2a9720b139655dbe61b2335a721346513cdc60e88d5d2e7,"['1-1633', '1-4766', '1-7946', '1-18620']"
94edc50fafaf26a4ebbd86f020b27322521d4a156af8bdf8a2706fbeeba11f26,"['MLG73', '1-8480']"
94ee39db27918eaae070382c2c7ba676786ede15dfe29929c9f0aa79478c8fbc,['1-2272']
94efd895acfa32c24927e777b0abc95f4f3e69295d2321c5cd64332670a3882d,"['1-20077', '1-6637']"
94f103d3e4ecadbef1d0b909d5e517b7ccd7553d47b979bce8babaf7d22b5d70,"['MLG67', '1-9100', 'MLG08']"
94f63d5b63b424a39385e81b50eb34bf290c240244c37eb6b115131eae9052d2,['1-10800']
94f6449e1853d493b2ca8e512b8ca4d3f637f414cb7c12b1d03a11ada27d4544,"['1-5635', 'MLG32']"
94f96e4094daf1fdec6398398eeb56c913464f90195cdb24e9cf41c82a63ee55,['1-7946']
9502d0ab5d7733b66e3c0e53d8c08b0065edff730a675b678d6fd77cac10dc0e,['1-1176']
95079d95595badb403dcd4dfbd52f44f516a8e1d96a9da8657648b4bcb1f18e6,"['1-7425', '1-1035', 'MLG65', '1-19755']"
950e04a4dca53de90b8ebbaf6f5d63f003cd84f2a8af1b980ddabda310bb7b33,"['1-1530', '1-5531', '1-8019']"
9511db64b8c955c17379b469590ea214a62d2740a93995da59bc0c4b6165dbdf,"['1-8611', '1-6727']"
9513c1bfbb844d3a8f2c6e48ff2b996b7a6284fa23f8a239549334b7ecf075af,"['1-0916', '1-0918']"
9515c45b140e6f8aea293a5016828cd902e729189c663b4067afee5d354977e4,"['1-0916', '1-0918', '1-7460', '1-19257', '1-3026']"
951606b415be277786b251a7b3517f8a0d200e2335c41df277061d25fbf5c465,"['1-0677', '1-8165', 'MLG02']"
95198440c5455775e89f4cf4debec827c1d5ac9e2003674c2d608bbaa7c80f7b,['1-11209']
951a24f73b0726adb917cd04be3a16652305654be8ab85f4e0aad512e9731f6d,"['1-7900', '1-8567', '1-6654']"
9522eaf6fc35f29c85f3ddca091d5edc78ec8c6aaec913331d53aa32ec2a53d3,['1-8611']
952358a72a95289d5a4c7a656de4405af5956612d9eb9a8734520699894d567d,['1-7462']
9526226ba1d6a3b969b2e3c3d01c661b7f23e093fa386960f9e8537154affd45,"['MLG68', 'MLG69']"
952695902e5edbf2c744d193c760a696d67aa68a7ba7bfaf8fd6e22da1ef59d4,"['MLG06', '1-3026', 'MLG36', '1-19121']"
952aa6ad870caf25dcfc14fc5e1c4555aa0af92524f70cb850fef4262c613440,"['1-8564', '1-3051']"
952cf79ff74207ac284a5839e465776a1db826e0c80ff92a2a07524a172339cd,"['1-3523', 'MLG12']"
952d8bb886345ff7f9a9a6b4f1e1ace73911803edaa08290e9ed03bc8da321bc,"['1-5899', '1-8986']"
952f5dbf9f50ba9f276d15a3bc88516e12872fa5ac07150ac3eba624a6241f11,"['1-7464', '1-7901', '1-8766', '1-6501', '1-6506', 'MLG32']"
95310de430a6da42252a3b8dc92c76b2f19198a12b668e6fecc431295d56e60f,"['1-8165', 'MLG02', 'MLG08']"
9531e86daed396cee2d4e9e5a0953ce8c53f9002d950ad826c843c6e9ef30f80,"['1-2292', 'MLG70', 'MLG14', 'MLG63']"
95354b55dc60a489a3d81dea8e33f74c9e91118abdec3ffb4ebddc615eb502f0,"['MLG06', 'MLG11', 'MLG45']"
95432b3d9287b84e6823d21742c1500c6aa06c2f9508907c7265afea546ffc6a,['1-18045']
9546b64366ab11dbd4c091d4571b9c92186b38018419ac75afdf1534a3958b30,"['1-2292', 'MLG70', 'MLG63', 'MLG14', '1-1687']"
954fc1a97215ec2435d598c118f9442928678f7e587b9f69d188f13872b10c1f,"['1-0429', '1-0677']"
9550661ac34eb0701b2ef08ff7e839661254d256cd4b2640a2136a96a02ebd44,"['1-1633', '1-7302']"
95518eb2edd45f25411465dd16e6798154c6fb0e7f723d4cf07ac8a1206f3367,"['1-5537', '1-7870', '1-7870']"
95570914034fe61b25102830da229742c6fc0acb8245936479183c72b6ac456c,"['MLG47', 'MLG48', '1-8630']"
95577004e3448f0395647e56b20dc861785e625afa5c55972013f179807ad697,"['1-8165', 'MLG02', '1-3186']"
955a03bfff5d21b14f9127ce76d5fe8bca041038415ea8893a145a89466d052d,"['1-1131', '1-7899', '1-9294', '1-3186']"
955fb69b66741d88c1b32b4dc42a10c5b2f6d38e6e7c2ec622461a04a789ee14,"['1-5185', '1-19627']"
9560f0861881def6ec7c7cdd5710a268d53868c36d5eaf77a63bd487bcc6270d,"['1-1131', '1-7518', 'MLG62']"
95663097c6cbc27a4d958a6c4a92684185445b38cde98584c871bb2a23df5cf1,"['1-2742', '1-3056', '1-8681']"
95675c766aa197c3bd7a02a1808b0a864ca558abb5fcda20b0a1612faeabfa36,"['MLG59', '1-9217', '1-18794', '1-8613']"
956816f483676d9684612e283a9bda002f30ec85a7a27996b24b90ba9fa77fdf,"['1-5635', '1-6957', '1-3047', '1-3056']"
956cb767bd8d6145540610921ac42b08744422da5487d01918648b87b74fe29f,"['1-7518', '1-8718']"
956ebf64338b866d0e4271501b7ab2b0824a00688a6e92105f1d9795a4e931eb,"['1-5635', '1-6214', '1-6953']"
95721038cb4f23a03dd773456293928f096241fd4d996185ee98544d34eb95c5,"['1-1633', '1-8135']"
957c06c7b8b1fb5f0382f24b9838691a004ca7cbdbf8ee873534a92684d38edc,"['1-0691', '1-10042', '1-1152']"
958149e9649198b49e1ab4cb5489b1b46c4a52f1bd05f320305d6dc5c84fb0b2,['1-11209']
95862da53052bbafd32f19f549b9738247219f9f379e29a0f45c7d4174e636a3,"['1-8368', '1-8681', '1-3364']"
958843f45398804e18773e99df649658093ecacca66d2ce6e329b33dc91b92f8,['1-7348']
95889d4aaafe54cf0e395fe015fe6018d9a4923f03b8db4fb411a75d0119adce,"['1-7302', '1-5515']"
958bbd99a1abc15046d1ca029ebf9c18c4c8dab20a3c1c2a6e7d560a42692b02,"['1-7636', '1-8611', '1-6835']"
958d1c8c67a264406ebf579109d69310805d68ea16a7eaf5957535cea85c0afb,"['1-8681', '1-3037', '1-3509']"
9590164a0889ee50f7dbf5d26d5b32f6df134cae21ee054041c229415acf3d2c,['MLG53']
9590a3d3629e8ead8e57111f8c357790193b3e9571c1420112f6e58e417fc7d7,"['MLG73', '1-3509']"
959418631cbe01d2717862bd8a816f1367a31d1c491a93df5cdeb2f121aea86d,"['MLG50', '1-1136', 'MLG55', 'MLG52']"
95954f546547e9553708233d9eb44654096e29fc9ab21ba5179e84fcc56215dc,"['1-0598', '1-8718', '1-1035', 'MLG65']"
9595d5d97eb0d4e8d6034809e9e358b8f117589fd5d50587d0dd168b54201d62,"['1-2292', 'MLG70', '1-5531', '1-8718', 'MLG14']"
9596343b207b42f9a7842b725a3ced8ff438929490404cb709355774a4b75023,"['1-0598', '1-0754', '1-8611']"
9598134aaf490e9ca0b1a6d173a8670f70b601c257e2522251ac8a4f9a632800,"['1-9260', '1-3186', 'MLG13']"
959e309c75bad001fd77b27cf35ecaa2f763bad9924494b9a587ffbf247767c2,"['1-5185', '1-7636', '1-8611', '1-7107']"
95a8ef3e9e564eb4707ec5168e89845d49098bbaf1d22ab7724d32351029f34c,"['1-1070', 'MLG15', '1-6569']"
95b46c14335a7c29930232cfdc536696680dbf5129b060e2518a574be16db6dd,"['1-7993', 'MLG26', '1-5228']"
95b542610de9f3c78d721dc4ec27f622be10785c9bec0757cb9862df6f919ddb,"['1-3047', 'MLG08']"
95b8c01d20f7bcd173eeae4e6f3cada9b3f329a1fd155f289fa4569cf7a89e49,"['1-0917', '1-3216']"
95b9a2ac1c8facc201cfeff18335cd39789cb5ea2f44e02ea0a2f079e6f064ea,"['1-3135', 'MLG12']"
95baaaebacaeed8e8b739b94ff176fe6ceb328d4f62dd67e35b4fa4ca196721a,"['1-19257', '1-9365', 'MLG18']"
95c38e4174e397728589d9c13150a3da3953efeca868c975a3a4e286e6be5726,['1-0997']
95c968c74a66db3ddaf1ecb8673cb440492fe194d2c440db8ecf341abc77c314,['1-7460']
95ccab69d945e8ef0ac024bfc1cc11e9381684f8d1e90efa2af98e6c746e6bfb,"['1-2272', '1-5635', '1-6569']"
95ce932f2041685763092c44b26ec457a20ab5290447c30fd14b3731fcd545d5,"['1-0708', '1-6166', '1-6568']"
95cef5ced3590483d2861bca11a2f7758fbb108939dbea339f4d1c219da1ca44,"['1-0691', '1-7901', '1-9253']"
95dfac7e04492cf6f80721235c199e773052c893e7f4813d69085e0a36e0f987,"['1-7172', '1-3037', '1-18507']"
95e26d2a7c20f121a3e6fe619332eacba94dba6b82de89f84762ff11bd73f103,['1-6654']
95e6c320d2557a1c8a328134ec54861d612d94ad321778972e266806e9b65b33,"['1-8019', '1-8949', 'MLG53', 'MLG06']"
95ec7a743fd1500d3dc24af7b63027f67831f4367d56f360f64e889c5b87ca96,"['1-5159', '1-3489']"
95ed2e44366cab6052397026c17fb06700c41fd5044842d8428161952569dab1,"['1-8177', '1-9454']"
95f547fd9e7459a50909c9b697709ca1b68f5333346acc5922361d8d730db3f0,['1-1152']
95f7e0db08996ed9ccbaf1a961050d13c4e1122bc15c6d64cd3bfcfcf1b1db8d,"['1-0529', '1-0708', 'MLG45', 'MLG15']"
95f81d2cc52b9fe1cfc08b446195777a50f49a9e831e81861a16cc11fb398176,['1-0916']
95fa4fb44c27929dc38ed5cc1a30e057ef27443a67aef029d9e9a11d2757d6ba,"['1-5899', '1-9542', '1-6554', 'MLG14']"
95ff9c6af4392dbc1f7bb9d30f41bc837da05cde796eadcf3c62c3623a3d5f65,"['1-9276', '1-8611']"
96012f13b797faeebfc885330f0a0d5496648394d62ac671921e7d951eb63b53,"['1-7946', '1-8228']"
9604c17d480c800eb23ddfcff76b4e0c9a5204e020d8bb96a38001fc59461407,"['1-5642', '1-6543', '1-19257']"
96062d26b855cefde9c8353bfa2c7e674c95999f729ed31d888e640c303b1e99,"['1-5899', '1-7081', '1-18620', '1-5819']"
960aa03416ae76bc5381fbd083270fe9236692ae509e67dee7bd9f2d831e179b,"['MLG59', '1-7539', '1-1152', '1-8611']"
960b5a40dbce1fbe9e1a4099e662a34e66f013f59efb72f5bf0450742a9e7c1b,"['1-1687', '1-3152']"
960bacd3794140ffcc0669938808bed98cc5b680340603a761cc4589c53eb69e,['1-2272']
960eea7fdc0722a9cdc195fcb1bb3195208616c26cdc82bb5a041aafeb1a8c7d,"['1-6249', '1-12345']"
96117935065d72e5299666398ac07264c91f482a32a3b8ae6567982cbdcf6eb1,"['1-9396', '1-12345']"
961be085b97cceb2c093eef560d8a470d05047abfc36b914fc9e19c73af91d2d,"['1-8750', '1-8973', '1-8735']"
9624bb872d74bfa548467ac3d73f6bfd195b6ec84809bf19f9003148eb2572be,['1-2742']
9626fc2f59a0c350ed904e174c5dc2404ba38f41dec01956946fbecd3b80a88a,"['1-1466', '1-6637']"
962cf1cedd767e9a99f9b378c47f6cc6fc0a4d3fe3a1d988bc12122e6f500e37,"['1-0691', '1-1633', '1-4394', '1-19093']"
9633d40130697900344cc8cab6d9fd75537a204873ec25f86fee7aae564dd317,"['1-0708', 'MLG12', '1-6568', 'MLG45']"
96363ea75f422e5776c782a6406d3d1be065d79ae5b9719b554e235e8cec7d3e,['1-6496']
9637a6b34b1008a93ffcfe881731a5a4b9563860ab9960f7ddf555f3fbc3e430,"['1-7425', '1-3693', '1-3162', 'MLG62']"
