triplets,co
"('1-9498', '1-10468', '1-18234')",1
"('1-9498', '1-10468', '1-6240')",1
"('1-9498', '1-10468', '1-6098')",1
"('1-9498', '1-8826', '1-6240')",1
"('1-9498', '1-18234', '1-10468')",1
"('1-9498', '1-18234', '1-6240')",1
"('1-9498', '1-18234', '1-8826')",1
"('1-9498', '1-18234', '1-6098')",1
"('1-9498', '1-6240', '1-10468')",1
"('1-9498', '1-6240', '1-18234')",1
"('1-9498', '1-6240', '1-8826')",1
"('1-9498', '1-8826', '1-10468')",1
"('1-9498', '1-8826', '1-18234')",1
"('MLG75', '1-5775', 'MLG56')",1
"('MLG75', '1-7140', '1-10785')",1
"('1-7042', '1-9270', 'MLG65')",1
"('1-5043', '1-7268', '1-9404')",1
"('MLG49', 'MLG68', '1-6098')",1
"('MLG49', '1-6098', 'MLG68')",1
"('1-6098', 'MLG68', 'MLG49')",1
"('1-6098', 'MLG49', 'MLG68')",1
"('MLG56', '1-6878', 'MLG48')",1
"('MLG56', 'MLG48', '1-6878')",1
"('1-6878', 'MLG56', 'MLG48')",1
"('1-6878', 'MLG48', 'MLG56')",1
"('MLG48', 'MLG56', '1-6878')",1
"('MLG48', '1-6878', 'MLG56')",1
"('MLG69', '1-9227', '1-8066')",1
"('MLG69', '1-8066', '1-9227')",1
"('1-9227', 'MLG69', '1-8066')",1
"('1-9227', '1-8066', 'MLG69')",1
"('1-9227', '1-8066', '1-6098')",1
"('1-9227', '1-6098', '1-8066')",1
"('1-8066', 'MLG69', '1-9227')",1
"('1-8066', '1-9227', 'MLG69')",1
"('1-8066', '1-9227', '1-6098')",1
"('1-8066', '1-6098', '1-9227')",1
"('1-6098', '1-9227', '1-8066')",1
"('MLG68', '1-6098', 'MLG49')",1
"('MLG68', 'MLG49', '1-6098')",1
"('1-6098', '1-7682', '1-4531')",1
"('1-9270', 'MLG65', '1-6098')",1
"('1-7042', '1-9270', '1-6098')",1
"('1-7042', '1-6098', '1-9270')",1
"('MLG65', '1-7042', '1-9270')",1
"('MLG65', '1-9270', '1-7042')",1
"('MLG65', '1-9270', '1-6098')",1
"('MLG65', '1-6098', '1-9270')",1
"('1-9270', '1-7042', 'MLG65')",1
"('1-9270', '1-7042', '1-6098')",1
"('1-9270', 'MLG65', '1-7042')",1
"('1-9270', '1-6098', '1-7042')",1
"('1-6098', '1-4531', '1-7682')",1
"('1-9270', '1-6098', 'MLG65')",1
"('1-6098', '1-7042', '1-9270')",1
"('1-6098', 'MLG65', '1-9270')",1
"('1-6098', '1-9270', '1-7042')",1
"('1-6098', '1-9270', 'MLG65')",1
"('1-4531', '1-7682', '1-6098')",1
"('1-4531', '1-6098', '1-7682')",1
"('1-7682', '1-4531', '1-6098')",1
"('1-7682', '1-6098', '1-4531')",1
"('1-6098', '1-8066', '1-9227')",1
"('1-5043', '1-7268', '1-4649')",1
"('MLG75', '1-7140', 'MLG56')",1
"('1-5043', '1-9404', '1-7268')",1
"('1-8067', '1-1462', '1-1015')",1
"('1-1462', '1-1015', '1-8067')",1
"('1-1462', '1-8067', '1-1015')",1
"('MLG56', '1-10785', 'MLG75')",1
"('MLG56', 'MLG75', '1-10785')",1
"('MLG56', 'MLG75', '1-7140')",1
"('MLG56', 'MLG75', '1-5775')",1
"('MLG56', '1-7140', 'MLG75')",1
"('MLG56', '1-5775', 'MLG75')",1
"('1-10785', 'MLG56', 'MLG75')",1
"('1-10785', 'MLG75', 'MLG56')",1
"('1-10785', 'MLG75', '1-7140')",1
"('1-10785', 'MLG75', '1-5775')",1
"('1-10785', '1-7140', 'MLG75')",1
"('1-10785', '1-5775', 'MLG75')",1
"('MLG75', 'MLG56', '1-10785')",1
"('MLG75', 'MLG56', '1-7140')",1
"('MLG75', 'MLG56', '1-5775')",1
"('MLG75', '1-10785', 'MLG56')",1
"('MLG75', '1-10785', '1-7140')",1
"('MLG75', '1-10785', '1-5775')",1
"('1-8067', '1-1015', '1-1462')",1
"('1-1015', '1-1462', '1-8067')",1
"('1-1015', '1-8067', '1-1462')",1
"('1-9404', '1-5043', '1-7268')",1
"('1-5043', '1-9404', '1-4649')",1
"('1-5043', '1-4649', '1-7268')",1
"('1-5043', '1-4649', '1-9404')",1
"('1-7268', '1-5043', '1-9404')",1
"('1-7268', '1-5043', '1-4649')",1
"('1-7268', '1-9404', '1-5043')",1
"('1-7268', '1-9404', '1-4649')",1
"('1-7268', '1-4649', '1-5043')",1
"('1-7268', '1-4649', '1-9404')",1
"('1-9404', '1-5043', '1-4649')",1
"('1-4649', '1-9404', '1-7268')",1
"('1-9404', '1-7268', '1-5043')",1
"('1-9404', '1-7268', '1-4649')",1
"('1-9404', '1-4649', '1-5043')",1
"('1-9404', '1-4649', '1-7268')",1
"('1-4649', '1-5043', '1-7268')",1
"('1-4649', '1-5043', '1-9404')",1
"('1-4649', '1-7268', '1-5043')",1
"('1-4649', '1-7268', '1-9404')",1
"('1-4649', '1-9404', '1-5043')",1
"('MLG56', '1-6098', '1-3596')",1
"('MLG56', '1-3596', '1-6098')",1
"('1-3596', '1-6098', 'MLG56')",1
"('1-6061', '1-8067', '1-3052')",1
"('1-6061', '1-8042', 'MLG50')",1
"('1-9674', '1-9227', '1-6181')",1
"('1-9674', '1-9227', '1-5775')",1
"('1-9674', '1-6181', '1-9227')",1
"('1-9674', '1-6181', '1-5775')",1
"('1-9674', '1-5775', '1-9227')",1
"('1-9674', '1-5775', '1-6181')",1
"('1-9227', '1-9674', '1-6181')",1
"('1-9227', '1-9674', '1-5775')",1
"('1-9227', '1-6181', '1-9674')",1
"('1-9227', '1-6181', '1-5775')",1
"('1-9227', '1-5775', '1-9674')",1
"('1-9227', '1-5775', '1-6181')",1
"('1-6181', '1-9674', '1-9227')",1
"('1-6181', '1-9674', '1-5775')",1
"('1-6181', '1-9227', '1-9674')",1
"('1-6181', '1-9227', '1-5775')",1
"('1-6181', '1-5775', '1-9674')",1
"('1-6181', '1-5775', '1-9227')",1
"('1-5775', '1-9674', '1-9227')",1
"('1-5775', '1-9674', '1-6181')",1
"('1-6061', '1-8042', '1-3052')",1
"('1-6061', 'MLG50', '1-8042')",1
"('1-3362', 'MLG52', '1-9227')",1
"('1-6061', 'MLG50', '1-3052')",1
"('MLG50', '1-8042', '1-3052')",1
"('MLG50', '1-8042', '1-6061')",1
"('MLG50', '1-6061', '1-3052')",1
"('MLG50', '1-6061', '1-8042')",1
"('1-8067', '1-3052', 'MLG50')",1
"('1-8067', '1-3052', '1-8042')",1
"('1-8067', '1-3052', '1-6061')",1
"('1-8067', 'MLG50', '1-3052')",1
"('1-8067', '1-8042', '1-3052')",1
"('1-8067', '1-6061', '1-3052')",1
"('1-8042', '1-3052', 'MLG50')",1
"('1-8042', '1-3052', '1-8067')",1
"('1-8042', '1-3052', '1-6061')",1
"('1-8042', 'MLG50', '1-3052')",1
"('1-8042', 'MLG50', '1-6061')",1
"('1-8042', '1-8067', '1-3052')",1
"('1-8042', '1-6061', '1-3052')",1
"('1-8042', '1-6061', 'MLG50')",1
"('1-6061', '1-3052', 'MLG50')",1
"('1-6061', '1-3052', '1-8067')",1
"('1-6061', '1-3052', '1-8042')",1
"('1-5775', '1-9227', '1-9674')",1
"('1-5775', '1-9227', '1-6181')",1
"('1-5775', '1-6181', '1-9674')",1
"('1-5775', '1-6181', '1-9227')",1
"('1-3523', '1-7024', '1-5913')",1
"('1-3523', '1-5913', '1-7024')",1
"('1-3523', '1-5913', 'MLG54')",1
"('1-3523', '1-5913', '1-0129')",1
"('1-3523', 'MLG54', '1-5913')",1
"('1-3523', '1-0129', '1-5913')",1
"('1-7024', '1-3523', '1-5913')",1
"('1-7024', '1-5913', '1-3523')",1
"('1-7024', '1-5913', 'MLG54')",1
"('1-7024', '1-5913', '1-0129')",1
"('1-7024', 'MLG54', '1-5913')",1
"('1-7024', '1-0129', '1-5913')",1
"('1-5913', '1-3523', '1-7024')",1
"('1-5913', '1-3523', 'MLG54')",1
"('1-5913', '1-3523', '1-0129')",1
"('1-5913', '1-7024', '1-3523')",1
"('1-5913', '1-7024', 'MLG54')",1
"('1-5913', '1-7024', '1-0129')",1
"('1-5913', 'MLG54', '1-3523')",1
"('1-5913', 'MLG54', '1-7024')",1
"('1-5913', 'MLG54', '1-0129')",1
"('1-3052', 'MLG68', 'MLG57')",1
"('1-3052', 'MLG57', 'MLG68')",1
"('MLG68', '1-3052', 'MLG57')",1
"('1-6098', '1-8095', '1-5355')",1
"('1-8095', '1-8042', '1-6098')",1
"('1-8095', '1-6098', '1-8042')",1
"('1-8095', '1-6098', '1-5355')",1
"('1-8095', '1-5355', '1-6098')",1
"('1-8042', '1-8095', '1-6098')",1
"('1-8042', '1-6098', '1-8095')",1
"('1-8042', '1-6098', '1-5355')",1
"('1-8042', '1-5355', '1-6098')",1
"('1-6098', '1-8095', '1-8042')",1
"('1-6098', '1-8042', '1-8095')",1
"('MLG68', 'MLG57', '1-3052')",1
"('1-6098', '1-8042', '1-5355')",1
"('1-6098', '1-5355', '1-8095')",1
"('1-6098', '1-5355', '1-8042')",1
"('1-5355', '1-8095', '1-6098')",1
"('1-5355', '1-8042', '1-6098')",1
"('1-5355', '1-6098', '1-8095')",1
"('1-5355', '1-6098', '1-8042')",1
"('MLG57', 'MLG68', '1-3052')",1
"('MLG57', '1-3052', 'MLG68')",1
"('MLG50', '1-8067', '1-3052')",1
"('MLG50', '1-3052', '1-6061')",1
"('MLG50', '1-3052', '1-8042')",1
"('1-7140', 'MLG75', '1-9768')",1
"('1-5626', '1-20167', '1-9283')",1
"('1-5626', '1-20167', '1-6181')",1
"('1-5626', '1-9283', '1-20167')",1
"('1-5626', '1-6181', '1-20167')",1
"('1-6927', '1-9761', '1-7863')",1
"('1-6927', '1-7863', '1-9761')",1
"('1-9761', '1-6927', '1-7863')",1
"('1-9761', '1-7863', '1-6927')",1
"('1-7863', '1-6927', '1-9761')",1
"('1-7863', '1-9761', '1-6927')",1
"('MLG75', '1-9768', '1-7140')",1
"('MLG75', '1-8427', '1-7140')",1
"('MLG75', '1-7863', '1-7140')",1
"('MLG75', '1-7140', '1-9768')",1
"('MLG75', '1-7140', '1-8427')",1
"('MLG75', '1-7140', '1-7863')",1
"('1-9768', 'MLG75', '1-7140')",1
"('1-9768', '1-7140', 'MLG75')",1
"('1-8427', 'MLG75', '1-7140')",1
"('1-8427', '1-7140', 'MLG75')",1
"('1-7863', 'MLG75', '1-7140')",1
"('1-6181', '1-5626', '1-20167')",1
"('1-6181', '1-9283', '1-20167')",1
"('1-6181', '1-20167', '1-5626')",1
"('1-1258', 'MLG52', '1-3362')",1
"('1-3362', '1-9227', 'MLG52')",1
"('1-3362', '1-1258', 'MLG52')",1
"('MLG52', '1-3362', '1-9227')",1
"('MLG52', '1-3362', '1-1258')",1
"('MLG52', '1-9227', '1-3362')",1
"('MLG52', '1-1258', '1-3362')",1
"('1-9227', '1-3362', 'MLG52')",1
"('1-9227', 'MLG52', '1-3362')",1
"('1-1258', '1-3362', 'MLG52')",1
"('1-20167', '1-9283', '1-6181')",1
"('1-6181', '1-20167', '1-9283')",1
"('1-20167', '1-9283', '1-5626')",1
"('1-20167', '1-6181', '1-9283')",1
"('1-20167', '1-6181', '1-5626')",1
"('1-20167', '1-5626', '1-9283')",1
"('1-20167', '1-5626', '1-6181')",1
"('1-9283', '1-20167', '1-6181')",1
"('1-9283', '1-20167', '1-5626')",1
"('1-9283', '1-6181', '1-20167')",1
"('1-9283', '1-5626', '1-20167')",1
"('1-7863', '1-7140', 'MLG75')",1
"('1-7140', 'MLG75', '1-8427')",1
"('MLG50', '1-3052', '1-8067')",1
"('1-7140', 'MLG75', '1-7863')",1
"('1-1317', '1-3535', '1-7152')",1
"('1-1317', '1-7152', 'MLG54')",1
"('1-1317', '1-7152', '1-3535')",1
"('1-6594', '1-3523', 'MLG54')",1
"('1-6594', 'MLG54', '1-3523')",1
"('1-3523', '1-6594', 'MLG54')",1
"('1-3523', 'MLG54', '1-6594')",1
"('MLG54', '1-6594', '1-3523')",1
"('MLG54', '1-3523', '1-6594')",1
"('1-3052', 'MLG50', '1-8067')",1
"('1-3052', 'MLG50', '1-8042')",1
"('1-3052', 'MLG50', '1-6061')",1
"('1-3052', '1-8067', 'MLG50')",1
"('1-3052', '1-8067', '1-8042')",1
"('1-3052', '1-8067', '1-6061')",1
"('1-3052', '1-8042', 'MLG50')",1
"('1-3052', '1-8042', '1-8067')",1
"('1-3052', '1-8042', '1-6061')",1
"('1-3052', '1-6061', 'MLG50')",1
"('1-3052', '1-6061', '1-8067')",1
"('1-3052', '1-6061', '1-8042')",1
"('1-1317', 'MLG54', '1-7152')",1
"('1-7152', '1-1317', '1-3535')",1
"('1-7152', '1-1317', 'MLG54')",1
"('MLG54', '1-3535', '1-7152')",1
"('1-7140', '1-9768', 'MLG75')",1
"('1-7140', '1-8427', 'MLG75')",1
"('1-7140', '1-7863', 'MLG75')",1
"('1-8421', '1-3447', 'MLG30')",1
"('1-8421', 'MLG30', '1-3447')",1
"('1-3447', '1-8421', 'MLG30')",1
"('1-3447', 'MLG30', '1-8421')",1
"('MLG30', '1-8421', '1-3447')",1
"('MLG30', '1-3447', '1-8421')",1
"('MLG54', '1-7152', '1-3535')",1
"('1-7152', '1-3535', '1-1317')",1
"('MLG54', '1-7152', '1-1317')",1
"('MLG54', '1-1317', '1-7152')",1
"('1-3535', 'MLG54', '1-7152')",1
"('1-3535', '1-7152', 'MLG54')",1
"('1-3535', '1-7152', '1-1317')",1
"('1-3535', '1-1317', '1-7152')",1
"('1-7152', 'MLG54', '1-3535')",1
"('1-7152', 'MLG54', '1-1317')",1
"('1-7152', '1-3535', 'MLG54')",1
"('1-5913', '1-0129', '1-3523')",1
"('1-5913', '1-0129', '1-7024')",1
"('1-5913', '1-0129', 'MLG54')",1
"('1-3362', '1-6228', 'MLG12')",1
"('1-8067', '1-1462', '1-9491')",1
"('1-1462', '1-8074', '1-9491')",1
"('1-1462', '1-8074', '1-8067')",1
"('1-1462', 'MLG69', '1-9491')",1
"('1-1462', '1-9491', '1-8074')",1
"('1-1462', '1-9491', 'MLG69')",1
"('1-1462', '1-9491', '1-8067')",1
"('1-1462', '1-8067', '1-8074')",1
"('1-1462', '1-8067', '1-9491')",1
"('1-7024', '1-3534', '1-4531')",1
"('1-7024', '1-4531', '1-3534')",1
"('MLG56', '1-3534', '1-4531')",1
"('MLG56', '1-4531', '1-3534')",1
"('1-3534', '1-7024', '1-4531')",1
"('1-3534', 'MLG56', '1-4531')",1
"('1-3534', '1-4531', '1-7024')",1
"('1-3534', '1-4531', 'MLG56')",1
"('1-4531', '1-7024', '1-3534')",1
"('1-4531', 'MLG56', '1-3534')",1
"('1-4531', '1-3534', '1-7024')",1
"('1-4531', '1-3534', 'MLG56')",1
"('1-8067', '1-1462', '1-8074')",1
"('1-8067', '1-9491', '1-1462')",1
"('1-8067', '1-9491', '1-8074')",1
"('1-9491', '1-8074', '1-1462')",1
"('1-8074', '1-1462', '1-8067')",1
"('MLG69', '1-8074', '1-9491')",1
"('MLG69', '1-8074', '1-8067')",1
"('MLG69', '1-9491', '1-8074')",1
"('MLG69', '1-9491', '1-1462')",1
"('MLG69', '1-8067', '1-8074')",1
"('MLG69', '1-1462', '1-9491')",1
"('1-9491', '1-8074', 'MLG69')",1
"('1-9491', '1-8074', '1-8067')",1
"('1-9491', 'MLG69', '1-8074')",1
"('1-8067', 'MLG69', '1-8074')",1
"('1-9491', 'MLG69', '1-1462')",1
"('1-9491', '1-8067', '1-8074')",1
"('1-9491', '1-8067', '1-1462')",1
"('1-9491', '1-1462', '1-8074')",1
"('1-9491', '1-1462', 'MLG69')",1
"('1-9491', '1-1462', '1-8067')",1
"('1-8067', '1-8074', 'MLG69')",1
"('1-8067', '1-8074', '1-9491')",1
"('1-8067', '1-8074', '1-1462')",1
"('1-3362', '1-6228', 'MLG15')",1
"('1-3362', 'MLG15', '1-6228')",1
"('1-8074', '1-8067', '1-1462')",1
"('1-3362', 'MLG15', 'MLG12')",1
"('MLG37', '1-8488', '1-19839')",1
"('MLG37', '1-8488', '1-2294')",1
"('MLG37', '1-2294', '1-19839')",1
"('MLG37', '1-2294', '1-8488')",1
"('1-2294', '1-19839', 'MLG37')",1
"('1-2294', '1-8488', 'MLG37')",1
"('1-2294', 'MLG37', '1-19839')",1
"('1-2294', 'MLG37', '1-8488')",1
"('1-3033', '1-9394', '1-1317')",1
"('1-3033', '1-9394', '1-0303')",1
"('1-3033', '1-9394', '1-0053')",1
"('1-3033', '1-1317', '1-9394')",1
"('1-3033', '1-1317', '1-0303')",1
"('1-3033', '1-1317', '1-0053')",1
"('1-3033', '1-0303', '1-9394')",1
"('1-3033', '1-0303', '1-1317')",1
"('1-3033', '1-0303', '1-0053')",1
"('1-3033', '1-0053', '1-9394')",1
"('1-3033', '1-0053', '1-1317')",1
"('1-3033', '1-0053', '1-0303')",1
"('1-9394', '1-3033', '1-1317')",1
"('MLG37', '1-19839', '1-2294')",1
"('MLG37', '1-19839', '1-8488')",1
"('1-8488', '1-2294', 'MLG37')",1
"('MLG15', 'MLG12', '1-3362')",1
"('1-3362', 'MLG12', '1-6228')",1
"('1-3362', 'MLG12', 'MLG15')",1
"('1-6228', '1-3362', 'MLG15')",1
"('1-6228', '1-3362', 'MLG12')",1
"('1-6228', 'MLG15', '1-3362')",1
"('1-6228', 'MLG12', '1-3362')",1
"('MLG15', '1-3362', '1-6228')",1
"('MLG15', '1-3362', 'MLG12')",1
"('MLG15', '1-6228', '1-3362')",1
"('MLG12', '1-3362', '1-6228')",1
"('1-8488', 'MLG37', '1-2294')",1
"('MLG12', '1-3362', 'MLG15')",1
"('MLG12', '1-6228', '1-3362')",1
"('MLG12', 'MLG15', '1-3362')",1
"('1-19839', '1-8488', 'MLG37')",1
"('1-19839', 'MLG37', '1-8488')",1
"('1-19839', 'MLG37', '1-2294')",1
"('1-19839', '1-2294', 'MLG37')",1
"('1-8488', '1-19839', 'MLG37')",1
"('1-8488', 'MLG37', '1-19839')",1
"('1-8074', '1-1462', '1-9491')",1
"('1-8074', '1-8067', '1-9491')",1
"('MLG54', '1-3523', '1-5913')",1
"('1-1462', '1-5355', 'MLG02')",1
"('MLG02', 'MLG63', '1-1462')",1
"('MLG02', '1-8067', '1-1462')",1
"('MLG02', '1-5355', 'MLG63')",1
"('MLG02', '1-5355', '1-1462')",1
"('MLG02', '1-1462', 'MLG63')",1
"('MLG02', '1-1462', '1-8067')",1
"('MLG02', '1-1462', '1-5355')",1
"('1-5355', 'MLG63', '1-8067')",1
"('1-5355', 'MLG63', 'MLG02')",1
"('1-5355', 'MLG63', '1-1462')",1
"('1-5355', '1-8067', 'MLG63')",1
"('1-5355', 'MLG02', 'MLG63')",1
"('1-5355', 'MLG02', '1-1462')",1
"('1-5355', '1-1462', 'MLG63')",1
"('1-5355', '1-1462', 'MLG02')",1
"('1-1462', 'MLG63', 'MLG02')",1
"('1-1462', 'MLG63', '1-5355')",1
"('1-1462', '1-8067', 'MLG02')",1
"('1-1462', 'MLG02', 'MLG63')",1
"('1-1462', 'MLG02', '1-8067')",1
"('1-1462', 'MLG02', '1-5355')",1
"('MLG02', 'MLG63', '1-5355')",1
"('1-8067', '1-1462', 'MLG02')",1
"('1-8067', '1-5355', 'MLG63')",1
"('1-0129', '1-5913', 'MLG54')",1
"('MLG54', '1-7024', '1-5913')",1
"('MLG54', '1-5913', '1-3523')",1
"('MLG54', '1-5913', '1-7024')",1
"('MLG54', '1-5913', '1-0129')",1
"('MLG54', '1-0129', '1-5913')",1
"('1-0129', '1-3523', '1-5913')",1
"('1-0129', '1-7024', '1-5913')",1
"('1-0129', '1-5913', '1-3523')",1
"('1-0129', '1-5913', '1-7024')",1
"('1-0129', 'MLG54', '1-5913')",1
"('1-8067', 'MLG02', '1-1462')",1
"('MLG63', '1-8067', '1-5355')",1
"('MLG63', 'MLG02', '1-5355')",1
"('MLG63', 'MLG02', '1-1462')",1
"('MLG63', '1-5355', '1-8067')",1
"('MLG63', '1-5355', 'MLG02')",1
"('MLG63', '1-5355', '1-1462')",1
"('MLG63', '1-1462', 'MLG02')",1
"('MLG63', '1-1462', '1-5355')",1
"('1-8067', 'MLG63', '1-5355')",1
"('1-1462', '1-5355', 'MLG63')",1
"('MLG49', '1-1580', '1-1258')",1
"('1-8074', '1-8067', 'MLG69')",1
"('MLG49', '1-1258', '1-1580')",1
"('MLG13', '1-9283', '1-3362')",1
"('MLG13', '1-9283', '1-7140')",1
"('MLG13', '1-7140', '1-3362')",1
"('MLG13', '1-7140', '1-9283')",1
"('1-3362', 'MLG13', '1-9283')",1
"('1-3362', 'MLG13', '1-7140')",1
"('1-3362', '1-9283', 'MLG13')",1
"('1-3362', '1-7140', 'MLG13')",1
"('1-9283', 'MLG13', '1-3362')",1
"('1-9283', 'MLG13', '1-7140')",1
"('1-9283', '1-3362', 'MLG13')",1
"('1-9283', '1-7140', 'MLG13')",1
"('1-7140', 'MLG13', '1-3362')",1
"('1-7140', 'MLG13', '1-9283')",1
"('1-7140', '1-3362', 'MLG13')",1
"('1-7140', '1-9283', 'MLG13')",1
"('1-8074', 'MLG69', '1-9491')",1
"('1-8074', 'MLG69', '1-8067')",1
"('1-8074', '1-9491', 'MLG69')",1
"('1-8074', '1-9491', '1-8067')",1
"('1-8074', '1-9491', '1-1462')",1
"('MLG13', '1-3362', '1-7140')",1
"('MLG13', '1-3362', '1-9283')",1
"('1-1769', '1-6181', '1-3535')",1
"('1-3535', '1-6181', '1-1769')",1
"('1-1580', 'MLG49', '1-1258')",1
"('1-1580', '1-1258', 'MLG49')",1
"('1-1258', 'MLG49', '1-1580')",1
"('1-1258', '1-1580', 'MLG49')",1
"('1-18028', '1-3535', '1-1769')",1
"('1-18028', '1-6181', '1-1769')",1
"('1-18028', '1-1769', '1-3535')",1
"('1-18028', '1-1769', '1-6181')",1
"('1-3535', '1-18028', '1-1769')",1
"('1-3535', '1-1769', '1-18028')",1
"('1-1769', '1-6181', '1-18028')",1
"('1-3535', '1-1769', '1-6181')",1
"('1-6181', '1-18028', '1-1769')",1
"('1-6181', '1-3535', '1-1769')",1
"('1-6181', '1-1769', '1-18028')",1
"('1-6181', '1-1769', '1-3535')",1
"('1-1769', '1-18028', '1-3535')",1
"('1-1769', '1-18028', '1-6181')",1
"('1-1769', '1-3535', '1-18028')",1
"('1-1769', '1-3535', '1-6181')",1
"('1-3362', 'MLG52', '1-1258')",1
"('1-0053', '1-5775', '1-3534')",1
"('1-6098', '1-1462', '1-7807')",1
"('1-4760', '1-5161', '1-4494')",1
"('1-4760', '1-4494', '1-5161')",1
"('1-4760', '1-4494', '1-3141')",1
"('1-4760', '1-3141', '1-5161')",1
"('1-4760', '1-3141', '1-4494')",1
"('72-0103', '1-9646', '1-9137')",1
"('72-0103', '1-9646', '1-2670')",1
"('72-0103', '1-9137', '1-9646')",1
"('72-0103', '1-9137', '1-2670')",1
"('72-0103', '1-2670', '1-9646')",1
"('72-0103', '1-2670', '1-9137')",1
"('1-9646', '72-0103', '1-9137')",1
"('1-9646', '72-0103', '1-2670')",1
"('1-9646', '1-9137', '72-0103')",1
"('1-9646', '1-2670', '72-0103')",1
"('1-9137', '72-0103', '1-9646')",1
"('1-9137', '72-0103', '1-2670')",1
"('1-9137', '1-9646', '72-0103')",1
"('1-9137', '1-2670', '72-0103')",1
"('1-2670', '72-0103', '1-9646')",1
"('1-2670', '72-0103', '1-9137')",1
"('1-2670', '1-9646', '72-0103')",1
"('1-4760', '1-5161', '1-3141')",1
"('1-3141', '1-4760', '1-4494')",1
"('1-0053', '1-3534', '1-5775')",1
"('1-3141', '1-4760', '1-5161')",1
"('1-1462', '1-4355', '1-1390')",1
"('1-1462', '1-1005', '1-4355')",1
"('1-1462', '1-1005', '1-1390')",1
"('1-1462', '1-1390', '1-4355')",1
"('1-1462', '1-1390', '1-1005')",1
"('1-5161', '1-4494', '1-3141')",1
"('1-5161', '1-4494', '1-4760')",1
"('1-5161', '1-3141', '1-4494')",1
"('1-5161', '1-3141', '1-4760')",1
"('1-5161', '1-4760', '1-4494')",1
"('1-5161', '1-4760', '1-3141')",1
"('1-4494', '1-5161', '1-3141')",1
"('1-4494', '1-5161', '1-4760')",1
"('1-4494', '1-3141', '1-5161')",1
"('1-4494', '1-3141', '1-4760')",1
"('1-4494', '1-4760', '1-5161')",1
"('1-4494', '1-4760', '1-3141')",1
"('1-3141', '1-5161', '1-4494')",1
"('1-3141', '1-5161', '1-4760')",1
"('1-3141', '1-4494', '1-5161')",1
"('1-3141', '1-4494', '1-4760')",1
"('1-2670', '1-9137', '72-0103')",1
"('1-2282', '1-9491', '1-7140')",1
"('1-2282', '1-7140', '1-9491')",1
"('1-9491', '1-2282', '1-7140')",1
"('1-9404', '1-9227', 'MLG39')",1
"('1-9227', 'MLG39', '1-9404')",1
"('1-9227', '1-9404', 'MLG39')",1
"('MLG56', '1-10785', '1-9404')",1
"('MLG56', '1-10785', '1-1191')",1
"('MLG56', '1-9404', '1-10785')",1
"('MLG56', '1-9404', '1-1191')",1
"('MLG56', '1-1191', '1-10785')",1
"('MLG56', '1-1191', '1-9404')",1
"('1-10785', 'MLG56', '1-9404')",1
"('1-10785', 'MLG56', '1-1191')",1
"('1-10785', '1-9404', 'MLG56')",1
"('1-10785', '1-9404', '1-1191')",1
"('1-10785', '1-1191', 'MLG56')",1
"('1-10785', '1-1191', '1-9404')",1
"('1-9404', 'MLG56', '1-10785')",1
"('1-9404', 'MLG56', '1-1191')",1
"('1-9404', '1-10785', 'MLG56')",1
"('1-9404', '1-10785', '1-1191')",1
"('1-9404', '1-1191', 'MLG56')",1
"('1-9404', '1-1191', '1-10785')",1
"('1-9404', 'MLG39', '1-9227')",1
"('MLG39', '1-9227', '1-9404')",1
"('MLG39', '1-9404', '1-9227')",1
"('1-18558', 'MLG54', '1-10468')",1
"('1-9491', '1-7140', '1-2282')",1
"('1-7140', '1-2282', '1-9491')",1
"('1-7140', '1-9491', '1-2282')",1
"('MLG54', '1-18558', '1-10468')",1
"('MLG54', '1-18558', '1-6181')",1
"('MLG54', '1-10468', '1-18558')",1
"('MLG54', '1-10468', '1-6181')",1
"('MLG54', '1-6181', '1-18558')",1
"('MLG54', '1-6181', '1-10468')",1
"('1-18558', 'MLG54', '1-6181')",1
"('1-6181', '1-10468', 'MLG54')",1
"('1-18558', '1-10468', 'MLG54')",1
"('1-18558', '1-6181', 'MLG54')",1
"('1-10468', 'MLG54', '1-18558')",1
"('1-10468', 'MLG54', '1-6181')",1
"('1-10468', '1-18558', 'MLG54')",1
"('1-10468', '1-6181', 'MLG54')",1
"('1-6181', 'MLG54', '1-18558')",1
"('1-6181', 'MLG54', '1-10468')",1
"('1-6181', '1-18558', 'MLG54')",1
"('1-1462', '1-4355', '1-1005')",1
"('1-1390', '1-1462', '1-1005')",1
"('1-1390', '1-1462', '1-4355')",1
"('1-1258', '1-6296', '1-1350')",1
"('1-1131', '1-8820', '1-9553')",1
"('MLG57', '1-6296', '1-1350')",1
"('MLG57', '1-6296', '1-1258')",1
"('MLG57', '1-1350', '1-6296')",1
"('MLG57', '1-1350', '1-1258')",1
"('MLG57', '1-1258', '1-6296')",1
"('MLG57', '1-1258', '1-1350')",1
"('1-6296', 'MLG57', '1-1350')",1
"('1-6296', 'MLG57', '1-1258')",1
"('1-6296', '1-1350', 'MLG57')",1
"('1-6296', '1-1350', '1-1258')",1
"('1-6296', '1-1258', 'MLG57')",1
"('1-6296', '1-1258', '1-1350')",1
"('1-1350', 'MLG57', '1-6296')",1
"('1-1350', 'MLG57', '1-1258')",1
"('1-1350', '1-6296', 'MLG57')",1
"('1-1350', '1-6296', '1-1258')",1
"('1-1350', '1-1258', 'MLG57')",1
