i,j,k,count
8,12,1,2
8,1,6,3
8,6,1,3
1,8,6,3
1,6,8,3
6,8,1,3
6,1,8,3
18,21,12,3
18,12,21,3
21,18,12,3
21,12,18,3
12,18,21,3
12,21,18,3
9,10,12,1
9,12,10,1
10,9,12,1
10,12,9,1
12,9,10,1
12,10,9,1
22,15,21,1
22,21,15,1
15,22,21,1
15,21,22,1
21,22,15,1
21,15,22,1
10,21,19,3
10,19,21,3
21,10,19,3
21,19,10,3
19,10,21,3
19,21,10,3
7,16,18,1
7,18,16,1
16,7,18,1
16,18,7,1
18,7,16,1
18,16,7,1
7,10,23,1
7,23,10,1
10,7,23,1
10,23,7,1
23,7,10,1
23,10,7,1
12,8,11,1
12,11,8,1
8,12,11,1
8,11,12,1
11,12,8,1
11,8,12,1
23,3,12,3
23,12,3,3
3,23,12,3
3,12,23,3
12,23,3,3
12,3,23,3
14,12,8,1
14,8,12,1
12,14,8,1
12,8,14,1
8,14,12,1
8,12,14,1
12,19,8,1
12,8,19,1
19,12,8,1
19,8,12,1
8,12,19,1
8,19,12,1
12,10,21,1
12,21,10,1
10,12,21,1
10,21,12,1
21,12,10,1
21,10,12,1
