anon-netid,blocks
8ee57c3e471e3682d46419d012202cdfaef45edeb9ba65fdbe07d5f42a200e85,"[10, 7]"
8ee895241e514fa220f5739c1d1b2554b52bc4f6d8ab261e7fada10478350a32,"[1, 16]"
8eef2762195cf4632d123ec438b5568724762977e77e0ac54f64e0a484d844ac,"[12, 14, 14]"
8f00cbe584d5bccfbf03b5d193cf6bd997d235704305ed653ecd5c7676773771,[5]
8f02b991616b26dcd53e020dd69a9b38c45965c87df91dc45a76a53009ebe33e,"[4, 8, 2]"
8f06f5fb69a03a7e02d8259b5fdb98642927cffdcb455274731a576c3571f14e,"[5, 16, 9, 11, 15]"
8f0daa068b0c5121eef37670d4866e904cb2aff081ea1875c0a564d4174cc774,[18]
8f0fa4e3b3b56b933af7b77bd33b305235065b6c723124b823c37a6002a2fc5e,"[16, 7, 1, 9]"
8f15fc6ffc57f796af7ec8372cdcd04f03f24df044d8e791f290a9434506f741,"[14, 6, 20]"
8f1638748ff29da4244ddff9ecd0b8938f81d4850883558de6a2a24c721293cf,"[11, 10, 6]"
8f1bc027cff51f536608525422fca09575b8a95ad19c97c8f102f29350924c38,"[3, 9]"
8f1efaa12d1eefb6a0b8dba9d7456acb3770142e4baaa584782bc5dd7618149b,[13]
8f2086e3374d27ed5f74100b9f5beba1d9f7d16cccfda0ed096e9cc3e4d41086,"[5, 8]"
8f3b4571a6f6389ddf6113edb266ed455de3258dea546364e324b9367e2fab89,[20]
8f3bd46aa6c9719b79f9eb8881e7631a47781039e2ade89dde6f393b7ab63476,"[10, 9, 6]"
8f462380c68a12db5fcd183ccab7d2cd4c4100e02462ec49bc49176bb5376fcc,"[16, 20, 2]"
8f47725623ee5c2199fc58e75f83e3e9c541db354e544b22f99b6ebd92509a59,"[6, 20, 7, 10]"
8f4a07e3a553f4459d0266486562bea7a44a0ca0636bf4d9e1c9ad7074723861,"[11, 6, 3, 1]"
8f4c1ab302268b77b47463397850a05ffe1535325959f5cc923ec21fa76be3e6,"[16, 18]"
8f50bdc6c83430faf17b44515300f3bc131b7e97cff13300d10a7218dddfb403,"[13, 7, 6, 18, 4]"
8f571bb9d67b3a4938b3d7d77466e8126714f181ea740c2b41249ec8dfc7f358,"[15, 17, 4]"
8f5b8f7a8cd5583ac1f35824b8c2b646e647b7d35f76bd5f1ec6c2edaa4e2d12,"[8, 3, 13]"
8f7092907db67dcd200cf69452546af5f3526a1ae0bf7a82b36f0da6b2d167d1,"[16, 10, 20]"
8f7349561de4afafcbfaa080e83bb67b35a5e1f9afb8228f8d3f7536375cc2c4,"[7, 18, 4]"
8f7d15b61321267edcbb17c91f4fc160585da554f5fe8cf144d73b1955e4efb8,"[3, 9, 5]"
8f7d1e855bb5e5682ee3fa4c4eefc6753548772cacb102482315d31b58ed5f07,[11]
8f7e08284447df67d3877887484f4ddf569e2b6d2508a3a8d27a453cfd736850,"[15, 6, 7]"
8f831891d961e9c7359185da09e87687aa5526e2d4fa25876897ca3ef2d5817c,"[10, 8, 2, 20]"
8f85d1ece8e8731e482c3e8716ada0863b0b67b3073013113e3541422af8966c,"[17, 13]"
8f86e13d186900f7c1f04f0f865493a2fa03419dac83877dddd8275458163fd0,"[9, 6]"
8f8914bd0501302e314332ee08d1c492dfb48cf0ed1c4aac81718093162caefc,"[5, 16, 8, 15]"
8f899720e98c19ed514fb84985321c26a3c4f194457e891f04fbda1f4cf48560,"[9, 4, 1]"
8f96ac42dea9a52a90b3b32b3db5674b1dc14710952973000e3aa94ab38430c1,"[11, 2, 16, 7]"
8f9864c73a3a4edc8d1b0a7190f0e00e7da039b208e084ef2599568650afb54b,"[8, 19]"
8f9be1f9925129550b2db10122f36688acc04d434773300fa0577415465b8474,"[11, 17, 14]"
8fa1e11aaef1dd00e4e32758b65f6b6ba8371ae22494c405c91f466d61d760b3,[1]
8fa749d54310e8c0822a7ed4180c194453cedc66ab0f6a38fafd7af6a39ebdd1,"[6, 12, 19]"
8fa873d843f3b00474683c9cd4e0229e8f03909b43cda16d9ea79bb3db96fa24,"[5, 16, 1]"
8fac44d52ca593beb8195825472e2762937bbac07580f2df374941ae49aef420,"[11, 7, 8, 16]"
8fae3c67511d5f19ab3bf1bf46a6aa4fc2aa6ab12bcb86fb563695e6cf7b6899,"[14, 14]"
8fae9e53be9c1175444016de5f51b429b59a601f0655771fd8d76368152fd5d7,[3]
8fb31e30bf14de5311029b63e60b02972744323d2e0cd77d96ad07e95e2b7fa0,[6]
8fb51ee59a1e638f7dc34739af456e00f572f75a7a8a8cb326fcf41becb88263,"[15, 10]"
8fbbfda98d26aa8412772235ba0e4177ce67d553e6b248cb0966c2e5ed8b72bd,"[18, 11, 19, 14]"
8fbe8d4d8cbdda1bbb99b06de55fe442cb397554512ef1a9b923c326aa5d48ec,[16]
8fc1bf916853a2a2e124218d6e2de3639a462e7c5700c554830c25f2b67ea5b1,"[2, 12]"
8fc86809e3e0a2a9c18ab9865a3735ce9d8f829fd68c1ae17c1008acc1a5b16d,"[6, 16, 11]"
8fc942677d52041e9d8cad77bebe58e50baa59e0dfc315e59e4207d95eea88bc,"[4, 13, 16]"
8fceae7275524fcada91af8e6ce31aff323454cb8963e0b13374fcfdf1ee3d85,"[3, 10]"
8fdcf120cd7d09d9dea61318829aed8d550fa6234c19db151e4a7700019753df,"[6, 13]"
8ff5687f8860c2ca2b9eda2e3ec5a4b374f55f0a78d668ccb0599db30081a472,"[18, 10, 3, 9, 1]"
900156ac15ae3876356392a81d419827db9b0372bd542a08c193972df255476c,"[2, 7]"
9006de862e5f1c01595b046db02a94699ff8ed1a661c74f627ae0163a93cc0f7,"[19, 15]"
90137c681a688d4a498c8fc979918561e96e7975677d7e9fe0ff904e00693629,"[6, 16, 7]"
90141c4c9d32c88a46b13d99b9ae609854e02372400fdf348d1ada3390f50dac,"[10, 9]"
9016ac46b7014e9accf15be7a4c4fcd04d8aa1b1cf9c84e56ca60f2abace661a,"[16, 18]"
9017cd27ccdd2b7c322a922d453ea928899fb5104407df89addab6230af4c995,"[2, 16]"
901c1896b59024e880de807d949ba4a96682d3d61dd2f2fc4a3b4813cf766aac,[15]
90278642b0bf28bee029404ce9bac417826cfe74c1066b6bfa3759839c1f1c0e,"[11, 20, 7, 13]"
902d54ac10447499bf5c2178f5a7451c592e2cce29f17dd5128afe4a084e3db4,"[10, 20, 5]"
9030b60947bc004054a17dc4d96c33f2e1c4f4d63fe4e782d6980c4f5c7d24c8,"[1, 14]"
9030cafefc9b934629d7034051eb1040e6ff6afb0c8160e0d4042754b2acc195,"[15, 19]"
90335f50e3e101dbe6950ecf614d2541dcb0eb78e9f39a20f265cdf4e2e5e0e5,"[9, 17, 13, 12]"
903667fda9a32d258d3e300daa0a3f3ecf10d206b48d3c699d4d91f3ef324f00,"[5, 12, 20, 7, 15]"
9039dc18a2ceaf896f759b272dc99364a6ccf01aafec0ff038bed7fa9da2e49a,"[6, 5, 2]"
9039f2ebc6049c0d3bd54985c7dd75e3342b213d05df96c54510ec1ab46874a9,[10]
903f5e621091403609401933ddbec17c7d152e0bd98fd0b7c63af4e520cecfb0,"[3, 20, 4]"
90450f508041a2e55213d2731e10ae3eaf676cd914363944427b3ebe203aba7a,"[3, 6, 9]"
90490fc0ab5b2efaf14c4c6745507e2dc4f5559c544393ddaf5f1d1ec4186a6b,"[10, 17, 2, 9]"
906196ce2e2ad1611abf9d241f392b7756c3c503b35a5ff5bc79a14a11155abd,[12]
906322f8bba57558dd0a4f4aa4e137527df229895ba29cc19212d217997b1660,"[10, 2, 17, 20]"
9064f71a94c04d35f7bf3a9a30669a1eac28977924e82d1ee60a93035a216223,"[20, 12, 6, 8]"
90663d31c8a902b3b51cbdbcc7985a9a6d1398fc91aba71e96edee14bce89288,"[6, 1, 17]"
906ea90d90ff3c59348f8026dad669cf425ecc697abe8148f6fcdafeedcd6c85,"[1, 13]"
906f3909ea92dd1e9dcccfaeb1633c1eb5a5dd094f16de0b102471bb09fac707,"[5, 18, 9, 15]"
90731ceb4f183375260d5bfc8bc0f4c7ce7b49b9ab62a4e265f5157098a029cd,"[2, 8, 7]"
9079f648a09a7a4e595a210d40916f050371d83ea211e6ec4c7aa8987157caa2,[2]
9081ffddf08ffb10da39d1e6510f95812d0270e9fec6c153768f79ae15270ea1,"[14, 17, 4]"
9084ab0813981a776dbac33197b6779bd9c79e8ad1849973f8fa9ce9e44f4156,"[20, 5]"
9086d6714181c85e6a4e8e304e837c280113385de6562defd46980d84b6ff39a,"[6, 3, 1]"
908bebb3bf73f79ba09157ffb295154c2638c89925cb93d40df99d112c5835d7,"[12, 9, 16]"
908c9afda2b53f47a8f74253c7c4fd5e15ba011d96e8cfced645ac0aa396a692,"[8, 3, 6, 5]"
908cc24721ac2842943b55c945b360e20819cbd530668fdcde0a09df73da23bf,"[5, 7, 16, 9]"
908f2e5391aa443817c9ece970c4fdac2bda449df5cfd4b1730f396bc0e69a5b,[4]
90903224947528fcf883c65f6d47fa10b528291907efd4b3247ef984f58988b1,"[6, 7, 20, 16]"
909144d5da15e64569bbbd54fd16389fe74a5c83acc65567d285a50570bb9abc,"[8, 3, 16]"
909dc821c038800c41af759964d4a74ee859cfbc6f3a83fea94098c887f7fbce,"[9, 7]"
90a5eafb9da1202927cac111883819537e229403ab70062f64323c79c0e054b5,"[11, 13]"
90a9548cd73c64311b665c06f8602994226d6b7122dd1a699605ee450e4fd393,[11]
90ae2d182bb5511c47549f378c2c6169d218e4b8b02e3075a0602d49635d5e07,"[7, 13]"
90b4b26938fbcc90ce227cf62040b6d00e766b5e06751f5b54e46b360f40dc33,"[1, 19, 6]"
90b5a7589c7bab9888b03f991b6d5bea1b3663ef5472f8f37ded3d3cde8a6499,"[16, 19, 11]"
90b824ff83ff335f32ef4dbb8e8c26c62cfd7abc9a780fdbfb01c4b7644c47af,"[6, 13, 3]"
90bbc3456c553e6c3916ac68984b48ee171c72d714f20ed176776de5819b9881,[13]
90bd4114d22e640fd70fdc27170413fd79c0ec96db1c1cbbd9e368b4d7a63c3e,[20]
90bd69a8da25ef8eb47aad865b7c6bc1ff4b34af13fc6b986347a1a938bdb70a,"[17, 20, 11]"
90c3576e961c95676fb1ea5fb4353d8d769df08fec98246211f0174df352a941,"[18, 6, 2, 16]"
90c6c31f43781a3ed871211e8df21bbd3ec08151c8f178e5e3b3c940585a99a2,"[6, 9]"
90cca80b2f6dd17dd0986596af52a5af65427506cd06821a743dfb11d75b7251,"[11, 13, 16, 20]"
90d38d566c9cbea532e2275098f3213139e660f1b5bc34522813839f0fc660ca,"[12, 17, 2, 12]"
90d5644d6b73dfa8ba7e7680e57ad401042a486fdb5052b2e477499b4de48aa8,[12]
90da1d5b65c1bc5ecda7572c4b58fd6b5ac288b4f74e7d0e2f7bcfced538beff,"[1, 7, 18, 16]"
90dd01f58923c59629013caf13d9c57f4a1abd78c2374e6958539e9ea4eed6b5,[19]
90dfcdd2dc51fc8aa0b67a0914de9cb282a77be68dbcb6ab011d0ec7b1e4d491,"[9, 11]"
90e1ee483dec5e85da5f7c4f32f781d52619d10f05293d96cf70391a737c3b81,[13]
90e66330cded5180272c06ae8952c58267efda95220085718c24aedb6e949c5e,"[12, 6, 4, 14, 12]"
90f88da1d96d3a7f43e40fb42b1d6627fcdceeafe621866c5c2d9abe1fe50197,[19]
90fa590dfed69d69b60c26841d35e1a331d6f9b1c8381ff9c9a32cf5cf374725,"[1, 13, 8]"
90fb94256a9e6fba02233368ece9d3847b2e96d9cc198ad164927dbd534d73f4,"[6, 5, 11, 12]"
910c45ced0f6535555ea8022cbe3b1f4a6d378cd44ac1e921e0d40d5c6e1ec50,"[8, 13, 6, 17]"
9112541abe55f77a8d40debc0409060130058f0c6fd1eee931a87363138ab4ef,"[17, 1, 4]"
9113ff709eb9dc64257afb6d62ea394eec3e249e2cb0ea8497688f8d446cee55,"[11, 11, 14]"
9115cc9a0ed729586df9bb186d9e0a51dce9f7a5888055ae6aff2cf646ed1e9d,"[9, 14, 12, 15]"
911f5cb1fa5a1e51d776f9fe40c4fbefc0d60eeace0465d145c3e570e5bb1017,"[10, 19, 15]"
911fad15803e6cbf55815c5f648d3c51e9706a1031318fc113d1073e3e456287,"[16, 20, 13, 17, 11]"
9122c05a14f925112957fab4e3f4dfa3c4ba3c8e18017ae12370d9a02a7fd4f0,[20]
91253ccfeab2134e03cb2e94fefb51e00a7921212f890ac32157364c4e43f2cd,"[3, 18, 5, 2]"
912c2d834322cf1811fbd14c311db10e945a8da47cdc39cf866290b9d9251871,[15]
912f9d5c438f02ffc461a9dd960c473ae376ba1a971079c8e6945a880450cf8e,"[15, 14]"
913111472f8282b9acb004b4f9d02c0d7c9fbdff21938bf1d316328cf407b053,"[10, 12, 7, 2, 9]"
913bd1e582ae5a9d6a6f71afe7e8a46ffd00e113ccfb21d26c2428398936f952,"[2, 12, 18, 7, 9]"
913d95a41a8f427a678a0a6352ddfb75ff4117967b1f6bf9ee23acb9b6b96d40,"[6, 7, 11, 20, 17, 8]"
913e8923b2c5cd5979c4347757ac3b38e07b022f3ac5ebeca7fb01759b1a3a14,[4]
913edd3699d71dac6869492ebe7bbe06e1fb4ca092e43715c5209164c54aef40,"[19, 8]"
91421d7ffc72b9bdaf518d384c8ffbe0191fee4b055cde26c9b14892363b54ee,[1]
9145df5903b88e4a4ad0af08ab83b952236f2b83a6448de5209b0a3b73c8911e,"[20, 19, 11]"
914637d74f6e7236bdbb41d5f3c8323b6e6f28466275de85002e27b8078031cc,"[10, 5, 12]"
914f570368dab5f18db63154d90318186a57fb089091ee6b1e36feb3a7f7b4b3,[2]
915162fd3537ee79542b5a48900a774ad170e46c6b9dd9fcaaab116ecc28e13e,"[16, 12, 15, 4, 7, 8]"
9154a9199dae797aff018f6f455b3487cf9f0527858a055a3c61fc91c38f075c,"[6, 11]"
915596046dc84005a35e883b6f65c60ddfb3bd9fe04e8ff1873c4e7a27c2ca9e,[5]
9156a3aff3e9d2fa9e482ee3da6d0cad19d364a6c4180d114590336ea28bc135,"[18, 11]"
91596032f9ed4a400e0cae3f2033656d86dc78fc06f6fbced38f4f55b04d8bb6,"[18, 17, 7, 16]"
915aaa8c7335c729eceb0584053d4c62d358e4c1bda29ea64e4bb61eb6352ed8,"[3, 7, 5]"
915c3d6401aa217f102300923bf6b3b8f718e30d4895b4b515531016c596b368,"[15, 11, 13, 17]"
915f26a5e2e5da07bf172185eec4cf0137203a492f41c98bf415f1e7f51c1f18,"[18, 6, 16, 2]"
91600423cdac5a856c357f206030a2b9deddab5e673139e2cda011af9e980b43,"[2, 9, 7]"
9163cdfa95e4860d2ca854767b14ebcd5f37d5da47514624adced83db7e6328a,[4]
91645b5c5ad201edcb976f4a0008be67f71cd24219bfb35c99091411e98b543e,[5]
91656ee1db70fe129fecf928a6099ea5a1098c6827701ec2c38ef52ae2583a0a,"[12, 2]"
9165dc0adfffa5e8eb778adbfc4409e3f8b93df0b24609deb0c06d89fecf23c2,[8]
916ae184bab50bcd24af8073a571a43be2400760291297ccb7ef7bfc3523878c,"[12, 11]"
9170edee8b7ae49458df1e8a0330e5325838bc8dd59e1cbe57b3252ee516b3be,[3]
91719c726b47ec8d249ca41cadb992474e44c2cb4e0c31e96ea443fd4cb01434,"[9, 7, 19]"
91720e54713772a055ce612e1bb533be1923177821877c706914405642cd6a41,"[12, 2, 3, 1, 9]"
91738377c6f76f58814cfb1c65d1e1dea302c87fb1564bc008501c9acfa54df8,"[11, 4, 7, 9]"
9177edbeea17fd628d0830d1934ab420309311f39f684a4cc101043fbd8f721b,"[15, 13]"
91783ce4395ba84c823098b0e79cda5e91de740cf1690a1e7e7f7fd0cc3efc4a,"[12, 11]"
91796cef3beb75c74cab63dd0d8c64e515076ccea69090a4f1c7d5aef27784ac,[6]
9179ea452555cc45da0ee63d2163a300a18d6d63ec039ced38a75d0ff3e199ba,"[19, 17, 3, 1]"
91847ed65d31997a6b4e54601af94735559372f0066fa55f138e58ed3e953728,[5]
9188b0287e081563ff39089946250c9fe603c9edaff8779e9ce0af4937207d45,"[9, 19, 10]"
918a250b8254fa810ddadf24296c4f3e01bdd6295edcfdc891e134468a587b28,"[15, 1, 17]"
918c030374fd591948babc26a843796dd649faf11438575f089d66986c1e3cbb,"[5, 10, 2, 11, 20]"
918eebd41f109961cd3819a77e5a44a3454687cd1b45d6e7c64677c61456dd4f,"[12, 2, 10, 4]"
918f97b4d49f220892ebdb355b8589ea945903677870a1faf685eca8cddd4672,[9]
919256ec3e3368db72fdf5dac88d9a875005afb4db028c696b2853007c61bcdc,[5]
919393ad2d65b64c1382705343cebc08ac4d42d40526ba8c8560e5e574dac942,[13]
9197ad8d9b8f39c5b5b58417dd01999b9de34fff299ac48f277d1ed9dfc13939,"[8, 3, 10, 16]"
919b94a0892d87bdccce4dbd2f61d40d6a2ed3800ab37f3f23fb4337d42e37ff,"[14, 15]"
919f32b19594d2a0ff3704c5831256c07c273669047ea13b596e9e7745098478,"[5, 3]"
919fc8cadd4034076a54df60356b58c979e57b6b596ed519abeea14d8a0981bb,"[6, 5, 14]"
91a67244f55b34d7d47a5e115c8454c65c53de88bc00057d113ce2dbd5aece1c,"[4, 12]"
91a7266557f0232e3b991991ae7ccc457c646a141ba786e96a3fa2288524149f,"[1, 10, 15, 4]"
91b258aa693f8325ade030bdbef56da384640f8089a14c935b4b0e21899786f7,[10]
91b798b06d14943930a8244d46a62f9e2a2452409d975ee4678b98be594c9c3a,"[12, 20, 4, 15]"
91c3d6abd23b223f290706fe6f8f30f4d43dde5a3f995411962547583a82524d,"[4, 19, 1]"
91cdd22c563b78d816ebd146f52cb971dca41ef9eee1ef9d2d9c35a6fc9a89c8,"[10, 11, 2, 14, 16]"
91d20b38653293392d23efc41b6827972175c630ecd65e40ff81063543fe554b,[4]
91d46a7427178a478c22b4e364a06f7371f331a1e2743691a3d7533d082c1eb7,"[5, 3]"
91d584d1df73fea0bfd0d02d20678a666e4b590af5d69f6428db9b22d6ca1ee0,[17]
91da3d22ec201f332d436de5cbad4b751b153a0f8db1e321b855122f4ab8f2ec,[9]
91e349801c0cd54688402ecebd1dbe9669a305bd0d658ccb5fb31a66b8700b61,"[14, 12, 9, 2, 15]"
91e57658e6e719286e415936a179a6ba050958a676c7c15d54f6fc89ba8f7c71,"[16, 11, 3]"
91f4a3d4bc28f12e9cde2c273458df8f07c2089ad0b6c82f13cf6298c374591b,"[6, 14, 11, 8]"
91f4dfbcc938a93b19111fc03b7cf6796caa23a242dcf896946cf120051c99cc,"[2, 17, 14]"
91f5c3a17564997579c79c9de326b787b5509ce24cffea1ef92d62c33d99c2c1,"[3, 12, 16, 13]"
91f6ce774389a26d366688149b7f2758ef4d7ea268355a3076d949aef082b499,"[4, 8]"
91fa665d19458dc3f2d0be4b8df22fd3b3cb402c9edb2b1e35b9569e2f7e13dc,"[11, 20, 1]"
91fc7c12fcf779597be91d8d38082fd57b5f1857ba8ee40cbfe837f8084fdda6,"[5, 10, 20, 15]"
920359b6f2f6eda8b6433d2931064af6791aa64b3ee051b9aed5755db49905c5,"[20, 14, 8]"
9204215bd2256fc6837aa2e1687a3c0ec6581ad0d1014bb307faf06c7a620bfa,[9]
92054e0be0aec196ad2187154f44d7152007144d380db202e0fbfec9d2b6c828,"[14, 16, 1, 8]"
9206da802557678f107c8ac7a7f0786e159a7a831db354dd7e422d413a8d8bea,[1]
920b2c3616d720ec282a636e4c2a4a4778e1099d6a89961528519d4545543dcb,[1]
920bd60adee488753507f88fd175c91895288ef90384d2cfb597b26a7981729d,[20]
920ead22f640232b6b3799ac3bbaebf822683be7d52af5185885adfee3f279fb,"[13, 20, 12]"
920fc6ad629e56eced49cf9145cc840f7809971432ca42bb52857f450e5bb8e2,[2]
921046e32bfcfac0302518d0d47e24eb6f4dc3fd713256f262f74d444e454094,"[5, 13, 7, 1]"
92185af0ba25feb4fda9328e1d9fadbe4c0a1ef0be10d4e4e3ce71dd6ce3d068,[9]
9219d1dfdcaeaa862287056045507ddf60db2a4363258e129b856cecad3bb403,"[10, 3]"
921ed82da786399dfa6225b9c213f7c5e6e668373c8f8352e4b5bd6f52705b6a,"[19, 15, 16]"
922213b51f42ad4483553bd6df24a32e9356c997d5f160e37364c90a5aa74bbf,"[20, 11, 5]"
9222c86c35cd38648449b6ee1d70132249bc3ad69170afcdd228fdad92b1d192,"[3, 9, 18, 2]"
922938192daa197d553cb6eccbe34d949ee91a9da1c6c1e577968f9f0e389cba,"[1, 3, 17, 13]"
923b819c428020deb693f0bf58329af0c7bfdb75ba3a8bc3cf2f576b93c876f6,[6]
923e6c4c1f5faa965e7a846aecdd27ed9003dd7091956bb350b021eaebe3a68d,"[6, 10]"
9244711d0829c9c2ab3cf3df3c554ecfc41f3cb2869281c1226350f49cd49806,"[14, 10, 5]"
924984ce31b40e6604008edd3887796c9df804318213c17e229e3c1ecad567f6,[13]
924edfaba6608433f0e104f69588f754ec4031663427de66c042f6df77b18540,"[8, 3, 12, 16, 13]"
9251e50556f13bf9ec3260e187b2891293da1123b9387d0381584607d17757fc,"[15, 14, 1, 14]"
925d8108db7bf3e5caf964a3804d0e18d92902b044a3e5aef03d8b29a351aeff,"[1, 11, 18]"
9261190edeb12cdf27c2006cab549356eaeda8a6021fca934eb9bd74e336ce7c,"[12, 14, 7]"
926eefd468f160930f8d0154970119caaa4d8eaa8357a6e6c0f04b9b88b2051c,"[13, 1, 16, 17]"
9273c90134d2312a6d7182ad277446de7dd660928842035706007bfa76ae6b6a,"[12, 20, 17]"
92771dda558d3c568f1a4e4b420c226c56720a53b076f1dfd44ec6871ff00b5f,[4]
927777b1616cf305bb1f7a8009a88d79d7c94d106afa6796bc5cd773c2ebf946,"[16, 20]"
927c3476008ce7b14af4e75da2f07529ae155655471b2808d832a66059ef4ec6,"[6, 19, 8]"
9280af14415b32819951e91b5728c21dab6a9ab67cc0224bf507e78e4af7bee6,"[4, 10, 6]"
928c49f7870fb008b43248c9c36b3dfa21a061d519f7df3d9945658ec18feeb0,[3]
928f4b90ededef5c299199f12e6900e8326cb4e047a684b445cadc79a7a3b334,"[6, 11, 1]"
92a32d40e6dda3652a4a89c26fe4d97bb9f4374f63017075cedbfbf4f3528acc,"[6, 20]"
92a537b255090e17b00c181fbf00c289011648706e42b22b75d37ff30db5b568,[4]
92a743fd618b35e5c345d059b17788d0e037da73fdfd87c6fbaaa6cb824bb6f6,"[16, 15]"
92a811c3c7dd5dc7543767ea4de84b2525682579c4d317408893fd6329d444a6,"[10, 17, 13, 5, 14]"
92adbbfc02fc45cc30e3d6c599a1e388752bb8a07d17fbfc6b7560056f92e681,"[10, 14]"
92adcba83c791492ced59a3999b73dedbf6050161f29083b2e87cca3a5650de5,"[20, 7, 6, 8]"
92b172f7114e0022d172557de27b3bc557b33257330f19180c8642e23b27924a,"[10, 16, 13]"
92b7dfe5209a13892a153a2edf16b1eb9e494b5d96e552b3d8e13e61afcf0f56,[8]
92ba5e361e895443d3f31af36b7c2685f2640359c3783d12d73606bbf07f3945,[11]
92bb38a5d206d73fcf23a4ffd2967fa24a8db7cd29c7ed798c83afad39e76526,"[17, 6]"
92bbe69f6a4505a356b9a2534a3fccf46f28784de22cb32b5e0f311f1bac04fb,"[14, 12, 4]"
92bc1d8b3f24280195f5e63137f0e37b7df3933d1d53c2b1a6d0e9a0e63efdb8,"[5, 14]"
92bd868a484f08ae29829759373468f410da7b3b9a1533788b46da243785fe4d,[5]
92c2ef87f8a3f88a3305e8b36642378751d889778b5b158a20ee6f2a36ada193,"[10, 11, 14, 2]"
92cbf6a0287d26c28c81711543f5dcc38441a6c117aa5ebf9a75bb8710395dd1,"[19, 8, 11]"
92d7a906d456be49a495a1714429098201724f4bef96133bfc06e0d8ac81d5e7,"[10, 6, 11, 16]"
92da59eea977bc21129834069c2b4431b71791f7654b34c286501371fab327b7,"[12, 2, 12]"
92da8f4cc25bd25e584c2da19127bf243076fef78c8f469922e12cc09ec1fc72,"[11, 10, 16]"
92db0bd67e4014266b6f1ca53a213d042cfcb182fef7992d06ae3b18264e2613,"[6, 16, 9]"
92dccd120dcd2988c334ca1816503fb34de9a4f8dc96f74d24c02ab76bda826a,"[6, 9, 15]"
92dfce66152a6df0d2e36619e26fcb570270590fd79020494c23ba5ba793b261,"[14, 4]"
92e4df8a1dfb43e51405080f44c5130844f8c4ca4bbadc68f68ccebcebc28fe9,"[3, 9]"
92ed7e1c55d39457f06321d4496014191b25e394170ade22ae413f8fc972b952,"[5, 3]"
92ee239f28b198d847f34b173c11589f7c1641707dc11e5cec18424bf1a8c339,"[9, 12, 13, 8, 1]"
92f104d18862a42d755e12346d394b7e3f3c4c1a8b4201867d9497023486ff57,[20]
92fe36e603bf03732a88b5be0a245de121d95a55958405231394da9161918d3b,"[11, 14]"
93048269a42492f30c31a96b6a24969f0feda0130184870827b16f1631799029,"[11, 7]"
9308e4d23232faad732616a49da9bbd725e3e0948470d7f511e90edb6fea9546,"[5, 6, 20]"
930b725b881e7cd2855b21543646b1c3ac10e6e468e1da414abbd0a0faa21168,"[18, 14]"
930bd4c247e124df539920b7fb1ccc0898dd9f07ff1f9e11c56ea14b0d99840c,"[11, 9, 10, 16]"
930f1d1441a2f1d6856c3726338eb9b6cb27e8f39dab8eb850ab75f11e1907e7,"[13, 3, 17]"
931125c8bf5d47a7389772ccd8fa73b4a5257617c9984fd9074db9328a27bcf7,[18]
931680eef12cfbd28483d4dd52bba5646820570d8f9d30b65bb2a319a65b3f07,[6]
9318e45988d20944f803ee4a82f7800575444c37c18d6cb2c5959a816d3db251,[14]
9322b67d6dbb9c708accabf9198efa826c7aa6cab8cc96dabebca7394272995f,"[20, 12, 14, 17]"
93278e40a3b509c00c2ca6a77c509d755e54fcb1b4c9b6569bf9c3367c3894b9,"[9, 14, 4, 16]"
9327a0c4a590e35f81a70682005f59aec29447d5287667524ea1b7674de33e84,"[11, 3, 10, 15]"
9328e0b20492e769da15c5ff48c4c3ebb56c531e235d072e4baf60389375bef8,[6]
932a0e7bb157400d5879b08736e7f4b5136386c54873dfdcd3a79fda66f53c99,[20]
9334a995a381d0f44b38ac0a5c4317c4b4a0e105eca3fdcf3e93612b77788585,"[13, 5, 3, 17]"
9335737fd8dd060c6d54c4a78dec6d992a5d53c09371bfb9507259db6ca2bbf1,[9]
933809d0e3aa31b3bf426c7acdc92dbfb5fce84fa123a1498554aa775ab3e301,[13]
933ad8e83b88a9110e772b5818691fd7fc450fb19c5fbc9ed528e95d9f8071f1,[3]
933b67de051e79c4eeed69ae6975f8081f27b3d0049fb59c184ba9cdbd40ea7b,"[3, 7, 5]"
933cc1fff358740a720ed143870671aa8a098712af2f7d0c446e4db1017ab4d5,[3]
933e238a0e93072e2865dfb0d8a8b60a26aa6822c22e88ecbcbf3b4527b2a74e,"[18, 17, 7]"
9344dc31f8d01c254cad93b6a640794be378ee6a8797d590b8ce110cc36a3395,[15]
934691b357a96c94c5d6ff42b60f3a4491e79fd8d7eeb4978d3c35779c5ee8e3,"[5, 14, 20, 18]"
93509f11338427c3d3cd93f7961e3b4b3a46ab8b9c45e209fa607e52fc9329a9,"[2, 6]"
9353e8e850a7f6ab7f1cc188ef9b3152e91f42bf32918ef4b342611c06289172,"[3, 11, 14, 17]"
9359059517d8979bbbeaa268e39b194ff331dec2d00ef0838f567e5dc7f4e483,[9]
9359b080c006f8415f22f297bf4f2cc23398bf7075fdfaa1e8e366a7dad605f6,"[1, 14, 15, 16, 18]"
936cd51163e6c5bc652b78f8bcc20d108dd780ded50f8111a501bbcf1ebddd14,"[11, 19, 16]"
9372652a710f543d7bdbe47ae8f3882585817f986f6b4001a4237957cb8b43dc,"[10, 9, 14]"
93739a934e4d2a619da397a76550a3c37cf9bd45c9f0e32562ffa40e98aa7d43,"[9, 17, 19, 3]"
